chromosome	start	end	width	test	ref
chr4	51135001	51145000	10000	0	0
chr4	51140001	51150000	10000	0	0
chr4	51145001	51155000	10000	0	0
chr4	51150001	51160000	10000	0	0
chr4	51155001	51165000	10000	0	0
chr4	51160001	51170000	10000	0	0
chr4	51165001	51175000	10000	0	0
chr4	51170001	51180000	10000	0	0
chr4	51175001	51185000	10000	0	0
chr4	51180001	51190000	10000	0	0
chr4	51185001	51195000	10000	0	0
chr4	51190001	51200000	10000	0	0
chr4	51195001	51205000	10000	0	0
chr4	51200001	51210000	10000	0	0
chr4	51205001	51215000	10000	0	0
chr4	51210001	51220000	10000	0	0
chr4	51215001	51225000	10000	0	0
chr4	51220001	51230000	10000	0	0
chr4	51225001	51235000	10000	0	0
chr4	51230001	51240000	10000	0	0
chr4	51235001	51245000	10000	0	0
chr4	51240001	51250000	10000	0	0
chr4	51245001	51255000	10000	0	0
chr4	51250001	51260000	10000	0	0
chr4	51255001	51265000	10000	0	0
chr4	51260001	51270000	10000	0	0
chr4	51265001	51275000	10000	0	0
chr4	51270001	51280000	10000	0	0
chr4	51275001	51285000	10000	0	0
chr4	51280001	51290000	10000	0	0
chr4	51285001	51295000	10000	0	0
chr4	51290001	51300000	10000	0	0
chr4	51295001	51305000	10000	0	0
chr4	51300001	51310000	10000	0	0
chr4	51305001	51315000	10000	0	0
chr4	51310001	51320000	10000	0	0
chr4	51315001	51325000	10000	0	0
chr4	51320001	51330000	10000	0	0
chr4	51325001	51335000	10000	0	0
chr4	51330001	51340000	10000	0	0
chr4	51335001	51345000	10000	0	0
chr4	51340001	51350000	10000	0	0
chr4	51345001	51355000	10000	0	0
chr4	51350001	51360000	10000	0	0
chr4	51355001	51365000	10000	0	0
chr4	51360001	51370000	10000	0	0
chr4	51365001	51375000	10000	0	0
chr4	51370001	51380000	10000	0	0
chr4	51375001	51385000	10000	0	0
chr4	51380001	51390000	10000	0	0
chr4	51385001	51395000	10000	0	0
chr4	51390001	51400000	10000	0	0
chr4	51395001	51405000	10000	0	0
chr4	51400001	51410000	10000	0	0
chr4	51405001	51415000	10000	0	0
chr4	51410001	51420000	10000	0	0
chr4	51415001	51425000	10000	0	0
chr4	51420001	51430000	10000	0	0
chr4	51425001	51435000	10000	0	0
chr4	51430001	51440000	10000	0	0
chr4	51435001	51445000	10000	0	0
chr4	51440001	51450000	10000	0	0
chr4	51445001	51455000	10000	0	0
chr4	51450001	51460000	10000	0	0
chr4	51455001	51465000	10000	0	0
chr4	51460001	51470000	10000	0	0
chr4	51465001	51475000	10000	0	0
chr4	51470001	51480000	10000	0	0
chr4	51475001	51485000	10000	0	0
chr4	51480001	51490000	10000	0	0
chr4	51485001	51495000	10000	0	0
chr4	51490001	51500000	10000	0	0
chr4	51495001	51505000	10000	0	0
chr4	51500001	51510000	10000	0	0
chr4	51505001	51515000	10000	0	0
chr4	51510001	51520000	10000	0	0
chr4	51515001	51525000	10000	0	0
chr4	51520001	51530000	10000	0	0
chr4	51525001	51535000	10000	0	0
chr4	51530001	51540000	10000	0	0
chr4	51535001	51545000	10000	0	0
chr4	51540001	51550000	10000	0	0
chr4	51545001	51555000	10000	0	0
chr4	51550001	51560000	10000	0	0
chr4	51555001	51565000	10000	0	0
chr4	51560001	51570000	10000	0	0
chr4	51565001	51575000	10000	0	0
chr4	51570001	51580000	10000	0	0
chr4	51575001	51585000	10000	0	0
chr4	51580001	51590000	10000	0	0
chr4	51585001	51595000	10000	0	0
chr4	51590001	51600000	10000	0	0
chr4	51595001	51605000	10000	0	0
chr4	51600001	51610000	10000	0	0
chr4	51605001	51615000	10000	0	0
chr4	51610001	51620000	10000	0	0
chr4	51615001	51625000	10000	0	0
chr4	51620001	51630000	10000	0	0
chr4	51625001	51635000	10000	0	0
chr4	51630001	51640000	10000	0	0
chr4	51635001	51645000	10000	0	0
chr4	51640001	51650000	10000	0	0
chr4	51645001	51655000	10000	0	0
chr4	51650001	51660000	10000	0	0
chr4	51655001	51665000	10000	0	0
chr4	51660001	51670000	10000	0	0
chr4	51665001	51675000	10000	0	0
chr4	51670001	51680000	10000	0	0
chr4	51675001	51685000	10000	0	0
chr4	51680001	51690000	10000	0	0
chr4	51685001	51695000	10000	0	0
chr4	51690001	51700000	10000	0	0
chr4	51695001	51705000	10000	0	0
chr4	51700001	51710000	10000	0	0
chr4	51705001	51715000	10000	0	0
chr4	51710001	51720000	10000	0	0
chr4	51715001	51725000	10000	0	0
chr4	51720001	51730000	10000	0	0
chr4	51725001	51735000	10000	0	0
chr4	51730001	51740000	10000	0	0
chr4	51735001	51745000	10000	0	0
chr4	51740001	51750000	10000	0	0
chr4	51745001	51755000	10000	0	0
chr4	51750001	51760000	10000	0	0
chr4	51755001	51765000	10000	0	0
chr4	51760001	51770000	10000	0	0
chr4	51765001	51775000	10000	0	0
chr4	51770001	51780000	10000	0	0
chr4	51775001	51785000	10000	0	0
chr4	51780001	51790000	10000	0	0
chr4	51785001	51795000	10000	0	0
chr4	51790001	51800000	10000	0	0
chr4	51795001	51805000	10000	0	0
chr4	51800001	51810000	10000	0	0
chr4	51805001	51815000	10000	0	0
chr4	51810001	51820000	10000	0	0
chr4	51815001	51825000	10000	0	0
chr4	51820001	51830000	10000	0	0
chr4	51825001	51835000	10000	0	0
chr4	51830001	51840000	10000	0	0
chr4	51835001	51845000	10000	0	0
chr4	51840001	51850000	10000	0	0
chr4	51845001	51855000	10000	0	0
chr4	51850001	51860000	10000	0	0
chr4	51855001	51865000	10000	0	0
chr4	51860001	51870000	10000	0	0
chr4	51865001	51875000	10000	0	0
chr4	51870001	51880000	10000	0	0
chr4	51875001	51885000	10000	0	0
chr4	51880001	51890000	10000	0	0
chr4	51885001	51895000	10000	0	0
chr4	51890001	51900000	10000	0	0
chr4	51895001	51905000	10000	0	0
chr4	51900001	51910000	10000	0	0
chr4	51905001	51915000	10000	0	0
chr4	51910001	51920000	10000	0	0
chr4	51915001	51925000	10000	0	0
chr4	51920001	51930000	10000	0	0
chr4	51925001	51935000	10000	0	0
chr4	51930001	51940000	10000	0	0
chr4	51935001	51945000	10000	0	0
chr4	51940001	51950000	10000	0	0
chr4	51945001	51955000	10000	0	0
chr4	51950001	51960000	10000	0	0
chr4	51955001	51965000	10000	0	0
chr4	51960001	51970000	10000	0	0
chr4	51965001	51975000	10000	0	0
chr4	51970001	51980000	10000	0	0
chr4	51975001	51985000	10000	0	0
chr4	51980001	51990000	10000	0	0
chr4	51985001	51995000	10000	0	0
chr4	51990001	52000000	10000	0	0
chr4	51995001	52005000	10000	0	0
chr4	52000001	52010000	10000	0	0
chr4	52005001	52015000	10000	0	0
chr4	52010001	52020000	10000	0	0
chr4	52015001	52025000	10000	0	0
chr4	52020001	52030000	10000	0	0
chr4	52025001	52035000	10000	0	0
chr4	52030001	52040000	10000	0	0
chr4	52035001	52045000	10000	0	0
chr4	52040001	52050000	10000	0	0
chr4	52045001	52055000	10000	0	0
chr4	52050001	52060000	10000	0	0
chr4	52055001	52065000	10000	0	0
chr4	52060001	52070000	10000	0	0
chr4	52065001	52075000	10000	0	0
chr4	52070001	52080000	10000	0	0
chr4	52075001	52085000	10000	0	0
chr4	52080001	52090000	10000	0	0
chr4	52085001	52095000	10000	0	0
chr4	52090001	52100000	10000	0	0
chr4	52095001	52105000	10000	0	0
chr4	52100001	52110000	10000	0	0
chr4	52105001	52115000	10000	0	0
chr4	52110001	52120000	10000	0	0
chr4	52115001	52125000	10000	0	0
chr4	52120001	52130000	10000	0	0
chr4	52125001	52135000	10000	0	0
chr4	52130001	52140000	10000	0	0
chr4	52135001	52145000	10000	0	0
chr4	52140001	52150000	10000	0	0
chr4	52145001	52155000	10000	0	0
chr4	52150001	52160000	10000	0	0
chr4	52155001	52165000	10000	0	0
chr4	52160001	52170000	10000	0	0
chr4	52165001	52175000	10000	0	0
chr4	52170001	52180000	10000	0	0
chr4	52175001	52185000	10000	0	0
chr4	52180001	52190000	10000	0	0
chr4	52185001	52195000	10000	0	0
chr4	52190001	52200000	10000	0	0
chr4	52195001	52205000	10000	0	0
chr4	52200001	52210000	10000	0	0
chr4	52205001	52215000	10000	0	0
chr4	52210001	52220000	10000	0	0
chr4	52215001	52225000	10000	0	0
chr4	52220001	52230000	10000	0	0
chr4	52225001	52235000	10000	0	0
chr4	52230001	52240000	10000	0	0
chr4	52235001	52245000	10000	0	0
chr4	52240001	52250000	10000	0	0
chr4	52245001	52255000	10000	0	0
chr4	52250001	52260000	10000	0	0
chr4	52255001	52265000	10000	0	0
chr4	52260001	52270000	10000	0	0
chr4	52265001	52275000	10000	0	0
chr4	52270001	52280000	10000	0	0
chr4	52275001	52285000	10000	0	0
chr4	52280001	52290000	10000	0	0
chr4	52285001	52295000	10000	0	0
chr4	52290001	52300000	10000	0	0
chr4	52295001	52305000	10000	0	0
chr4	52300001	52310000	10000	0	0
chr4	52305001	52315000	10000	0	0
chr4	52310001	52320000	10000	0	0
chr4	52315001	52325000	10000	0	0
chr4	52320001	52330000	10000	0	0
chr4	52325001	52335000	10000	0	0
chr4	52330001	52340000	10000	0	0
chr4	52335001	52345000	10000	0	0
chr4	52340001	52350000	10000	0	0
chr4	52345001	52355000	10000	0	0
chr4	52350001	52360000	10000	0	0
chr4	52355001	52365000	10000	0	0
chr4	52360001	52370000	10000	0	0
chr4	52365001	52375000	10000	0	0
chr4	52370001	52380000	10000	0	0
chr4	52375001	52385000	10000	0	0
chr4	52380001	52390000	10000	0	0
chr4	52385001	52395000	10000	0	0
chr4	52390001	52400000	10000	0	0
chr4	52395001	52405000	10000	0	0
chr4	52400001	52410000	10000	0	0
chr4	52405001	52415000	10000	0	0
chr4	52410001	52420000	10000	0	0
chr4	52415001	52425000	10000	0	0
chr4	52420001	52430000	10000	0	0
chr4	52425001	52435000	10000	0	0
chr4	52430001	52440000	10000	0	0
chr4	52435001	52445000	10000	0	0
chr4	52440001	52450000	10000	0	0
chr4	52445001	52455000	10000	0	0
chr4	52450001	52460000	10000	0	0
chr4	52455001	52465000	10000	0	0
chr4	52460001	52470000	10000	0	0
chr4	52465001	52475000	10000	0	0
chr4	52470001	52480000	10000	0	0
chr4	52475001	52485000	10000	0	0
chr4	52480001	52490000	10000	0	0
chr4	52485001	52495000	10000	0	0
chr4	52490001	52500000	10000	0	0
chr4	52495001	52505000	10000	0	0
chr4	52500001	52510000	10000	0	0
chr4	52505001	52515000	10000	0	0
chr4	52510001	52520000	10000	0	0
chr4	52515001	52525000	10000	0	0
chr4	52520001	52530000	10000	0	0
chr4	52525001	52535000	10000	0	0
chr4	52530001	52540000	10000	0	0
chr4	52535001	52545000	10000	0	0
chr4	52540001	52550000	10000	0	0
chr4	52545001	52555000	10000	0	0
chr4	52550001	52560000	10000	0	0
chr4	52555001	52565000	10000	0	0
chr4	52560001	52570000	10000	0	0
chr4	52565001	52575000	10000	0	0
chr4	52570001	52580000	10000	0	0
chr4	52575001	52585000	10000	0	0
chr4	52580001	52590000	10000	0	0
chr4	52585001	52595000	10000	0	0
chr4	52590001	52600000	10000	0	0
chr4	52595001	52605000	10000	0	0
chr4	52600001	52610000	10000	0	0
chr4	52605001	52615000	10000	0	0
chr4	52610001	52620000	10000	0	0
chr4	52615001	52625000	10000	0	0
chr4	52620001	52630000	10000	0	0
chr4	52625001	52635000	10000	0	0
chr4	52630001	52640000	10000	0	0
chr4	52635001	52645000	10000	0	0
chr4	52640001	52650000	10000	0	0
chr4	52645001	52655000	10000	0	0
chr4	52650001	52660000	10000	0	0
chr4	52655001	52665000	10000	610	421
chr4	52660001	52670000	10000	1245	839
chr4	52665001	52675000	10000	1261	792
chr4	52670001	52680000	10000	1278	838
chr4	52675001	52685000	10000	896	653
chr4	52680001	52690000	10000	362	315
chr4	52685001	52695000	10000	209	233
chr4	52690001	52700000	10000	192	190
chr4	52695001	52705000	10000	189	184
chr4	52700001	52710000	10000	154	173
chr4	52705001	52715000	10000	143	154
chr4	52710001	52720000	10000	165	163
chr4	52715001	52725000	10000	191	188
chr4	52720001	52730000	10000	213	231
chr4	52725001	52735000	10000	195	210
chr4	52730001	52740000	10000	163	179
chr4	52735001	52745000	10000	157	193
chr4	52740001	52750000	10000	170	204
chr4	52745001	52755000	10000	209	204
chr4	52750001	52760000	10000	202	194
chr4	52755001	52765000	10000	176	188
chr4	52760001	52770000	10000	188	194
chr4	52765001	52775000	10000	198	175
chr4	52770001	52780000	10000	210	171
chr4	52775001	52785000	10000	188	190
chr4	52780001	52790000	10000	195	164
chr4	52785001	52795000	10000	222	178
chr4	52790001	52800000	10000	194	197
chr4	52795001	52805000	10000	152	189
chr4	52800001	52810000	10000	138	195
chr4	52805001	52815000	10000	163	203
chr4	52810001	52820000	10000	176	201
chr4	52815001	52825000	10000	177	185
chr4	52820001	52830000	10000	182	172
chr4	52825001	52835000	10000	197	169
chr4	52830001	52840000	10000	208	198
chr4	52835001	52845000	10000	211	207
chr4	52840001	52850000	10000	214	186
chr4	52845001	52855000	10000	188	179
chr4	52850001	52860000	10000	168	181
chr4	52855001	52865000	10000	185	182
chr4	52860001	52870000	10000	214	180
chr4	52865001	52875000	10000	199	174
chr4	52870001	52880000	10000	180	183
chr4	52875001	52885000	10000	203	219
chr4	52880001	52890000	10000	188	218
chr4	52885001	52895000	10000	184	191
chr4	52890001	52900000	10000	197	194
chr4	52895001	52905000	10000	180	198
chr4	52900001	52910000	10000	190	198
chr4	52905001	52915000	10000	177	186
chr4	52910001	52920000	10000	155	170
chr4	52915001	52925000	10000	182	168
chr4	52920001	52930000	10000	185	179
chr4	52925001	52935000	10000	189	185
chr4	52930001	52940000	10000	199	187
chr4	52935001	52945000	10000	181	201
chr4	52940001	52950000	10000	185	198
chr4	52945001	52955000	10000	195	170
chr4	52950001	52960000	10000	211	176
chr4	52955001	52965000	10000	192	186
chr4	52960001	52970000	10000	180	172
chr4	52965001	52975000	10000	193	204
chr4	52970001	52980000	10000	172	229
chr4	52975001	52985000	10000	168	187
chr4	52980001	52990000	10000	169	167
chr4	52985001	52995000	10000	183	192
chr4	52990001	53000000	10000	194	189
chr4	52995001	53005000	10000	193	182
chr4	53000001	53010000	10000	212	185
chr4	53005001	53015000	10000	194	180
chr4	53010001	53020000	10000	188	186
chr4	53015001	53025000	10000	205	204
chr4	53020001	53030000	10000	197	206
chr4	53025001	53035000	10000	190	188
chr4	53030001	53040000	10000	204	198
chr4	53035001	53045000	10000	206	187
chr4	53040001	53050000	10000	186	164
chr4	53045001	53055000	10000	183	196
chr4	53050001	53060000	10000	166	201
chr4	53055001	53065000	10000	161	179
chr4	53060001	53070000	10000	179	164
chr4	53065001	53075000	10000	188	163
chr4	53070001	53080000	10000	200	187
chr4	53075001	53085000	10000	172	207
chr4	53080001	53090000	10000	128	202
chr4	53085001	53095000	10000	152	180
chr4	53090001	53100000	10000	206	187
chr4	53095001	53105000	10000	192	188
chr4	53100001	53110000	10000	173	184
chr4	53105001	53115000	10000	205	199
chr4	53110001	53120000	10000	204	193
chr4	53115001	53125000	10000	182	188
chr4	53120001	53130000	10000	186	197
chr4	53125001	53135000	10000	201	191
chr4	53130001	53140000	10000	188	199
chr4	53135001	53145000	10000	147	188
chr4	53140001	53150000	10000	135	163
chr4	53145001	53155000	10000	181	155
chr4	53150001	53160000	10000	186	153
chr4	53155001	53165000	10000	190	168
chr4	53160001	53170000	10000	199	172
chr4	53165001	53175000	10000	216	200
chr4	53170001	53180000	10000	241	206
chr4	53175001	53185000	10000	196	176
chr4	53180001	53190000	10000	149	205
chr4	53185001	53195000	10000	147	227
chr4	53190001	53200000	10000	178	223
chr4	53195001	53205000	10000	199	225
chr4	53200001	53210000	10000	196	205
chr4	53205001	53215000	10000	195	190
chr4	53210001	53220000	10000	231	200
chr4	53215001	53225000	10000	249	205
chr4	53220001	53230000	10000	215	201
chr4	53225001	53235000	10000	189	200
chr4	53230001	53240000	10000	199	194
chr4	53235001	53245000	10000	202	170
chr4	53240001	53250000	10000	232	171
chr4	53245001	53255000	10000	227	187
chr4	53250001	53260000	10000	198	161
chr4	53255001	53265000	10000	211	158
chr4	53260001	53270000	10000	200	167
chr4	53265001	53275000	10000	188	172
chr4	53270001	53280000	10000	192	181
chr4	53275001	53285000	10000	196	169
chr4	53280001	53290000	10000	191	167
chr4	53285001	53295000	10000	190	180
chr4	53290001	53300000	10000	166	199
chr4	53295001	53305000	10000	172	200
chr4	53300001	53310000	10000	188	181
chr4	53305001	53315000	10000	170	181
chr4	53310001	53320000	10000	173	183
chr4	53315001	53325000	10000	209	184
chr4	53320001	53330000	10000	197	200
chr4	53325001	53335000	10000	129	167
chr4	53330001	53340000	10000	140	153
chr4	53335001	53345000	10000	204	199
chr4	53340001	53350000	10000	181	201
chr4	53345001	53355000	10000	178	190
chr4	53350001	53360000	10000	209	174
chr4	53355001	53365000	10000	193	173
chr4	53360001	53370000	10000	166	194
chr4	53365001	53375000	10000	140	180
chr4	53370001	53380000	10000	168	172
chr4	53375001	53385000	10000	196	185
chr4	53380001	53390000	10000	184	185
chr4	53385001	53395000	10000	204	174
chr4	53390001	53400000	10000	195	171
chr4	53395001	53405000	10000	176	189
chr4	53400001	53410000	10000	158	197
chr4	53405001	53415000	10000	150	168
chr4	53410001	53420000	10000	181	143
chr4	53415001	53425000	10000	201	144
chr4	53420001	53430000	10000	219	160
chr4	53425001	53435000	10000	210	171
chr4	53430001	53440000	10000	203	172
chr4	53435001	53445000	10000	195	170
chr4	53440001	53450000	10000	174	172
chr4	53445001	53455000	10000	165	190
chr4	53450001	53460000	10000	188	175
chr4	53455001	53465000	10000	217	168
chr4	53460001	53470000	10000	218	186
chr4	53465001	53475000	10000	192	185
chr4	53470001	53480000	10000	187	193
chr4	53475001	53485000	10000	197	210
chr4	53480001	53490000	10000	209	212
chr4	53485001	53495000	10000	210	199
chr4	53490001	53500000	10000	194	181
chr4	53495001	53505000	10000	168	174
chr4	53500001	53510000	10000	180	188
chr4	53505001	53515000	10000	214	201
chr4	53510001	53520000	10000	186	186
chr4	53515001	53525000	10000	167	161
chr4	53520001	53530000	10000	144	153
chr4	53525001	53535000	10000	149	181
chr4	53530001	53540000	10000	203	211
chr4	53535001	53545000	10000	211	209
chr4	53540001	53550000	10000	215	199
chr4	53545001	53555000	10000	214	182
chr4	53550001	53560000	10000	198	182
chr4	53555001	53565000	10000	234	185
chr4	53560001	53570000	10000	219	182
chr4	53565001	53575000	10000	197	174
chr4	53570001	53580000	10000	210	154
chr4	53575001	53585000	10000	201	169
chr4	53580001	53590000	10000	187	168
chr4	53585001	53595000	10000	190	148
chr4	53590001	53600000	10000	223	169
chr4	53595001	53605000	10000	239	192
chr4	53600001	53610000	10000	234	198
chr4	53605001	53615000	10000	199	176
chr4	53610001	53620000	10000	168	150
chr4	53615001	53625000	10000	164	142
chr4	53620001	53630000	10000	152	146
chr4	53625001	53635000	10000	166	154
chr4	53630001	53640000	10000	168	161
chr4	53635001	53645000	10000	173	164
chr4	53640001	53650000	10000	188	187
chr4	53645001	53655000	10000	175	205
chr4	53650001	53660000	10000	220	165
chr4	53655001	53665000	10000	210	141
chr4	53660001	53670000	10000	183	149
chr4	53665001	53675000	10000	227	186
chr4	53670001	53680000	10000	214	200
chr4	53675001	53685000	10000	173	177
chr4	53680001	53690000	10000	146	202
chr4	53685001	53695000	10000	158	195
chr4	53690001	53700000	10000	199	185
chr4	53695001	53705000	10000	182	180
chr4	53700001	53710000	10000	182	162
chr4	53705001	53715000	10000	183	168
chr4	53710001	53720000	10000	182	190
chr4	53715001	53725000	10000	214	200
chr4	53720001	53730000	10000	182	181
chr4	53725001	53735000	10000	178	192
chr4	53730001	53740000	10000	197	181
chr4	53735001	53745000	10000	190	164
chr4	53740001	53750000	10000	199	197
chr4	53745001	53755000	10000	177	198
chr4	53750001	53760000	10000	184	180
chr4	53755001	53765000	10000	191	182
chr4	53760001	53770000	10000	158	184
chr4	53765001	53775000	10000	182	196
chr4	53770001	53780000	10000	216	180
chr4	53775001	53785000	10000	206	173
chr4	53780001	53790000	10000	195	185
chr4	53785001	53795000	10000	192	177
chr4	53790001	53800000	10000	179	171
chr4	53795001	53805000	10000	180	173
chr4	53800001	53810000	10000	209	187
chr4	53805001	53815000	10000	212	206
chr4	53810001	53820000	10000	207	199
chr4	53815001	53825000	10000	199	177
chr4	53820001	53830000	10000	187	182
chr4	53825001	53835000	10000	193	185
chr4	53830001	53840000	10000	172	181
chr4	53835001	53845000	10000	166	181
chr4	53840001	53850000	10000	194	175
chr4	53845001	53855000	10000	187	171
chr4	53850001	53860000	10000	189	186
chr4	53855001	53865000	10000	195	175
chr4	53860001	53870000	10000	214	160
chr4	53865001	53875000	10000	220	163
chr4	53870001	53880000	10000	195	191
chr4	53875001	53885000	10000	213	199
chr4	53880001	53890000	10000	203	173
chr4	53885001	53895000	10000	188	186
chr4	53890001	53900000	10000	220	187
chr4	53895001	53905000	10000	225	170
chr4	53900001	53910000	10000	206	157
chr4	53905001	53915000	10000	193	164
chr4	53910001	53920000	10000	196	183
chr4	53915001	53925000	10000	219	195
chr4	53920001	53930000	10000	205	189
chr4	53925001	53935000	10000	195	200
chr4	53930001	53940000	10000	193	198
chr4	53935001	53945000	10000	171	186
chr4	53940001	53950000	10000	179	198
chr4	53945001	53955000	10000	179	171
chr4	53950001	53960000	10000	196	172
chr4	53955001	53965000	10000	194	194
chr4	53960001	53970000	10000	185	201
chr4	53965001	53975000	10000	192	210
chr4	53970001	53980000	10000	191	207
chr4	53975001	53985000	10000	224	182
chr4	53980001	53990000	10000	231	167
chr4	53985001	53995000	10000	213	186
chr4	53990001	54000000	10000	197	215
chr4	53995001	54005000	10000	209	206
chr4	54000001	54010000	10000	178	172
chr4	54005001	54015000	10000	151	169
chr4	54010001	54020000	10000	176	185
chr4	54015001	54025000	10000	172	188
chr4	54020001	54030000	10000	174	186
chr4	54025001	54035000	10000	206	190
chr4	54030001	54040000	10000	236	195
chr4	54035001	54045000	10000	205	207
chr4	54040001	54050000	10000	181	203
chr4	54045001	54055000	10000	193	195
chr4	54050001	54060000	10000	197	188
chr4	54055001	54065000	10000	177	179
chr4	54060001	54070000	10000	162	185
chr4	54065001	54075000	10000	194	196
chr4	54070001	54080000	10000	213	194
chr4	54075001	54085000	10000	205	201
chr4	54080001	54090000	10000	185	191
chr4	54085001	54095000	10000	178	201
chr4	54090001	54100000	10000	188	209
chr4	54095001	54105000	10000	146	173
chr4	54100001	54110000	10000	147	187
chr4	54105001	54115000	10000	200	199
chr4	54110001	54120000	10000	178	202
chr4	54115001	54125000	10000	143	185
chr4	54120001	54130000	10000	185	172
chr4	54125001	54135000	10000	208	209
chr4	54130001	54140000	10000	197	199
chr4	54135001	54145000	10000	210	187
chr4	54140001	54150000	10000	187	212
chr4	54145001	54155000	10000	170	200
chr4	54150001	54160000	10000	203	178
chr4	54155001	54165000	10000	210	179
chr4	54160001	54170000	10000	163	195
chr4	54165001	54175000	10000	190	205
chr4	54170001	54180000	10000	215	183
chr4	54175001	54185000	10000	177	165
chr4	54180001	54190000	10000	171	170
chr4	54185001	54195000	10000	187	187
chr4	54190001	54200000	10000	164	214
chr4	54195001	54205000	10000	151	209
chr4	54200001	54210000	10000	161	192
chr4	54205001	54215000	10000	164	194
chr4	54210001	54220000	10000	174	184
chr4	54215001	54225000	10000	181	174
chr4	54220001	54230000	10000	202	175
chr4	54225001	54235000	10000	185	179
chr4	54230001	54240000	10000	191	181
chr4	54235001	54245000	10000	200	183
chr4	54240001	54250000	10000	181	185
chr4	54245001	54255000	10000	189	170
chr4	54250001	54260000	10000	191	169
chr4	54255001	54265000	10000	209	196
chr4	54260001	54270000	10000	216	177
chr4	54265001	54275000	10000	168	171
chr4	54270001	54280000	10000	164	190
chr4	54275001	54285000	10000	188	183
chr4	54280001	54290000	10000	190	181
chr4	54285001	54295000	10000	186	182
chr4	54290001	54300000	10000	186	180
chr4	54295001	54305000	10000	188	171
chr4	54300001	54310000	10000	192	192
chr4	54305001	54315000	10000	207	215
chr4	54310001	54320000	10000	204	213
chr4	54315001	54325000	10000	214	188
chr4	54320001	54330000	10000	205	172
chr4	54325001	54335000	10000	174	192
chr4	54330001	54340000	10000	171	200
chr4	54335001	54345000	10000	175	206
chr4	54340001	54350000	10000	177	198
chr4	54345001	54355000	10000	192	189
chr4	54350001	54360000	10000	208	197
chr4	54355001	54365000	10000	219	190
chr4	54360001	54370000	10000	203	181
chr4	54365001	54375000	10000	169	160
chr4	54370001	54380000	10000	183	142
chr4	54375001	54385000	10000	213	175
chr4	54380001	54390000	10000	228	171
chr4	54385001	54395000	10000	211	176
chr4	54390001	54400000	10000	183	195
chr4	54395001	54405000	10000	176	202
chr4	54400001	54410000	10000	186	191
chr4	54405001	54415000	10000	181	159
chr4	54410001	54420000	10000	159	174
chr4	54415001	54425000	10000	175	191
chr4	54420001	54430000	10000	199	190
chr4	54425001	54435000	10000	156	185
chr4	54430001	54440000	10000	130	172
chr4	54435001	54445000	10000	162	150
chr4	54440001	54450000	10000	212	159
chr4	54445001	54455000	10000	255	197
chr4	54450001	54460000	10000	220	207
chr4	54455001	54465000	10000	193	189
chr4	54460001	54470000	10000	191	191
chr4	54465001	54475000	10000	202	179
chr4	54470001	54480000	10000	190	186
chr4	54475001	54485000	10000	183	191
chr4	54480001	54490000	10000	188	150
chr4	54485001	54495000	10000	189	174
chr4	54490001	54500000	10000	204	199
chr4	54495001	54505000	10000	179	177
chr4	54500001	54510000	10000	176	181
chr4	54505001	54515000	10000	183	174
chr4	54510001	54520000	10000	181	161
chr4	54515001	54525000	10000	203	189
chr4	54520001	54530000	10000	218	196
chr4	54525001	54535000	10000	217	187
chr4	54530001	54540000	10000	186	191
chr4	54535001	54545000	10000	180	210
chr4	54540001	54550000	10000	209	214
chr4	54545001	54555000	10000	203	205
chr4	54550001	54560000	10000	194	195
chr4	54555001	54565000	10000	189	181
chr4	54560001	54570000	10000	175	184
chr4	54565001	54575000	10000	197	187
chr4	54570001	54580000	10000	203	184
chr4	54575001	54585000	10000	195	179
chr4	54580001	54590000	10000	212	199
chr4	54585001	54595000	10000	165	202
chr4	54590001	54600000	10000	145	177
chr4	54595001	54605000	10000	172	174
chr4	54600001	54610000	10000	171	177
chr4	54605001	54615000	10000	181	181
chr4	54610001	54620000	10000	179	174
chr4	54615001	54625000	10000	185	182
chr4	54620001	54630000	10000	191	196
chr4	54625001	54635000	10000	194	188
chr4	54630001	54640000	10000	216	178
chr4	54635001	54645000	10000	205	176
chr4	54640001	54650000	10000	198	193
chr4	54645001	54655000	10000	212	179
chr4	54650001	54660000	10000	222	162
chr4	54655001	54665000	10000	209	168
chr4	54660001	54670000	10000	192	205
chr4	54665001	54675000	10000	208	204
chr4	54670001	54680000	10000	221	179
chr4	54675001	54685000	10000	205	182
chr4	54680001	54690000	10000	193	167
chr4	54685001	54695000	10000	180	201
chr4	54690001	54700000	10000	164	201
chr4	54695001	54705000	10000	175	174
chr4	54700001	54710000	10000	205	204
chr4	54705001	54715000	10000	198	204
chr4	54710001	54720000	10000	208	192
chr4	54715001	54725000	10000	234	198
chr4	54720001	54730000	10000	209	206
chr4	54725001	54735000	10000	191	192
chr4	54730001	54740000	10000	170	189
chr4	54735001	54745000	10000	150	179
chr4	54740001	54750000	10000	137	172
chr4	54745001	54755000	10000	149	190
chr4	54750001	54760000	10000	186	178
chr4	54755001	54765000	10000	177	189
chr4	54760001	54770000	10000	168	192
chr4	54765001	54775000	10000	208	185
chr4	54770001	54780000	10000	217	184
chr4	54775001	54785000	10000	203	183
chr4	54780001	54790000	10000	196	171
chr4	54785001	54795000	10000	180	176
chr4	54790001	54800000	10000	185	191
chr4	54795001	54805000	10000	167	163
chr4	54800001	54810000	10000	159	162
chr4	54805001	54815000	10000	192	174
