chromosome	start	end	width	test	ref
Chr07	31510001	31520000	10000	152	173
Chr07	31515001	31525000	10000	63	67
Chr07	31520001	31530000	10000	93	72
Chr07	31525001	31535000	10000	86	69
Chr07	31530001	31540000	10000	64	61
Chr07	31535001	31545000	10000	75	71
Chr07	31540001	31550000	10000	248	301
Chr07	31545001	31555000	10000	397	419
Chr07	31550001	31560000	10000	376	343
Chr07	31555001	31565000	10000	714	725
Chr07	31560001	31570000	10000	847	882
Chr07	31565001	31575000	10000	497	513
Chr07	31570001	31580000	10000	524	497
Chr07	31575001	31585000	10000	671	628
Chr07	31580001	31590000	10000	968	937
Chr07	31585001	31595000	10000	831	794
Chr07	31590001	31600000	10000	378	324
Chr07	31595001	31605000	10000	426	390
Chr07	31600001	31610000	10000	407	386
Chr07	31605001	31615000	10000	306	308
Chr07	31610001	31620000	10000	315	339
Chr07	31615001	31625000	10000	378	371
Chr07	31620001	31630000	10000	402	395
Chr07	31625001	31635000	10000	373	382
Chr07	31630001	31640000	10000	301	297
Chr07	31635001	31645000	10000	309	297
Chr07	31640001	31650000	10000	399	327
Chr07	31645001	31655000	10000	412	316
Chr07	31650001	31660000	10000	396	364
Chr07	31655001	31665000	10000	375	369
Chr07	31660001	31670000	10000	363	359
Chr07	31665001	31675000	10000	435	442
Chr07	31670001	31680000	10000	441	451
Chr07	31675001	31685000	10000	291	299
Chr07	31680001	31690000	10000	241	200
Chr07	31685001	31695000	10000	391	363
Chr07	31690001	31700000	10000	433	419
Chr07	31695001	31705000	10000	334	286
Chr07	31700001	31710000	10000	280	250
Chr07	31705001	31715000	10000	363	319
Chr07	31710001	31720000	10000	450	397
Chr07	31715001	31725000	10000	441	413
Chr07	31720001	31730000	10000	452	395
Chr07	31725001	31735000	10000	533	397
Chr07	31730001	31740000	10000	426	334
Chr07	31735001	31745000	10000	230	217
Chr07	31740001	31750000	10000	215	174
Chr07	31745001	31755000	10000	292	229
Chr07	31750001	31760000	10000	316	275
Chr07	31755001	31765000	10000	374	349
Chr07	31760001	31770000	10000	429	388
Chr07	31765001	31775000	10000	333	320
Chr07	31770001	31780000	10000	356	357
Chr07	31775001	31785000	10000	473	417
Chr07	31780001	31790000	10000	345	324
Chr07	31785001	31795000	10000	145	162
Chr07	31790001	31800000	10000	177	190
Chr07	31795001	31805000	10000	320	373
Chr07	31800001	31810000	10000	320	364
Chr07	31805001	31815000	10000	302	300
Chr07	31810001	31820000	10000	417	336
Chr07	31815001	31825000	10000	389	303
Chr07	31820001	31830000	10000	336	322
Chr07	31825001	31835000	10000	287	277
Chr07	31830001	31840000	10000	227	182
Chr07	31835001	31845000	10000	224	199
Chr07	31840001	31850000	10000	253	260
Chr07	31845001	31855000	10000	351	318
Chr07	31850001	31860000	10000	379	321
Chr07	31855001	31865000	10000	368	331
Chr07	31860001	31870000	10000	376	364
Chr07	31865001	31875000	10000	378	349
Chr07	31870001	31880000	10000	362	303
Chr07	31875001	31885000	10000	348	273
Chr07	31880001	31890000	10000	374	315
Chr07	31885001	31895000	10000	383	361
Chr07	31890001	31900000	10000	432	364
Chr07	31895001	31905000	10000	427	367
Chr07	31900001	31910000	10000	371	362
Chr07	31905001	31915000	10000	278	259
Chr07	31910001	31920000	10000	261	254
Chr07	31915001	31925000	10000	335	336
Chr07	31920001	31930000	10000	309	309
Chr07	31925001	31935000	10000	319	303
Chr07	31930001	31940000	10000	315	283
Chr07	31935001	31945000	10000	339	285
Chr07	31940001	31950000	10000	367	346
Chr07	31945001	31955000	10000	271	271
Chr07	31950001	31960000	10000	347	303
Chr07	31955001	31965000	10000	486	392
Chr07	31960001	31970000	10000	431	368
Chr07	31965001	31975000	10000	403	397
Chr07	31970001	31980000	10000	414	369
Chr07	31975001	31985000	10000	444	348
Chr07	31980001	31990000	10000	433	369
Chr07	31985001	31995000	10000	388	359
Chr07	31990001	32000000	10000	380	346
Chr07	31995001	32005000	10000	364	360
Chr07	32000001	32010000	10000	291	297
Chr07	32005001	32015000	10000	367	296
Chr07	32010001	32020000	10000	414	324
Chr07	32015001	32025000	10000	314	261
Chr07	32020001	32030000	10000	164	134
Chr07	32025001	32035000	10000	172	176
Chr07	32030001	32040000	10000	325	316
Chr07	32035001	32045000	10000	374	340
Chr07	32040001	32050000	10000	422	365
Chr07	32045001	32055000	10000	420	390
Chr07	32050001	32060000	10000	408	387
Chr07	32055001	32065000	10000	390	376
Chr07	32060001	32070000	10000	384	353
Chr07	32065001	32075000	10000	420	321
Chr07	32070001	32080000	10000	396	314
Chr07	32075001	32085000	10000	359	328
Chr07	32080001	32090000	10000	344	335
Chr07	32085001	32095000	10000	309	314
Chr07	32090001	32100000	10000	318	310
Chr07	32095001	32105000	10000	330	289
Chr07	32100001	32110000	10000	347	290
Chr07	32105001	32115000	10000	336	312
Chr07	32110001	32120000	10000	354	344
Chr07	32115001	32125000	10000	518	506
Chr07	32120001	32130000	10000	492	489
Chr07	32125001	32135000	10000	292	252
Chr07	32130001	32140000	10000	383	326
Chr07	32135001	32145000	10000	423	448
Chr07	32140001	32150000	10000	462	486
Chr07	32145001	32155000	10000	389	368
Chr07	32150001	32160000	10000	252	226
Chr07	32155001	32165000	10000	393	309
Chr07	32160001	32170000	10000	362	298
Chr07	32165001	32175000	10000	269	289
Chr07	32170001	32180000	10000	352	382
Chr07	32175001	32185000	10000	418	388
Chr07	32180001	32190000	10000	399	388
Chr07	32185001	32195000	10000	438	458
Chr07	32190001	32200000	10000	513	522
Chr07	32195001	32205000	10000	511	505
Chr07	32200001	32210000	10000	468	433
Chr07	32205001	32215000	10000	403	360
Chr07	32210001	32220000	10000	333	279
Chr07	32215001	32225000	10000	372	295
Chr07	32220001	32230000	10000	399	285
Chr07	32225001	32235000	10000	292	220
Chr07	32230001	32240000	10000	226	216
Chr07	32235001	32245000	10000	409	388
Chr07	32240001	32250000	10000	599	591
Chr07	32245001	32255000	10000	530	529
Chr07	32250001	32260000	10000	343	344
Chr07	32255001	32265000	10000	252	247
Chr07	32260001	32270000	10000	330	298
Chr07	32265001	32275000	10000	327	322
Chr07	32270001	32280000	10000	346	370
Chr07	32275001	32285000	10000	360	381
Chr07	32280001	32290000	10000	330	329
Chr07	32285001	32295000	10000	390	347
Chr07	32290001	32300000	10000	341	307
Chr07	32295001	32305000	10000	309	353
Chr07	32300001	32310000	10000	482	482
Chr07	32305001	32315000	10000	548	496
Chr07	32310001	32320000	10000	333	321
Chr07	32315001	32325000	10000	250	227
Chr07	32320001	32330000	10000	387	466
Chr07	32325001	32335000	10000	498	570
Chr07	32330001	32340000	10000	632	537
Chr07	32335001	32345000	10000	616	569
Chr07	32340001	32350000	10000	431	437
Chr07	32345001	32355000	10000	349	311
Chr07	32350001	32360000	10000	349	308
Chr07	32355001	32365000	10000	371	329
Chr07	32360001	32370000	10000	387	378
Chr07	32365001	32375000	10000	446	423
Chr07	32370001	32380000	10000	470	416
Chr07	32375001	32385000	10000	377	327
Chr07	32380001	32390000	10000	347	333
Chr07	32385001	32395000	10000	398	383
Chr07	32390001	32400000	10000	382	334
Chr07	32395001	32405000	10000	380	379
Chr07	32400001	32410000	10000	422	413
Chr07	32405001	32415000	10000	410	391
Chr07	32410001	32420000	10000	353	343
Chr07	32415001	32425000	10000	309	284
Chr07	32420001	32430000	10000	326	330
Chr07	32425001	32435000	10000	328	334
Chr07	32430001	32440000	10000	320	297
Chr07	32435001	32445000	10000	389	303
Chr07	32440001	32450000	10000	373	301
Chr07	32445001	32455000	10000	346	348
Chr07	32450001	32460000	10000	379	384
Chr07	32455001	32465000	10000	368	373
Chr07	32460001	32470000	10000	351	341
Chr07	32465001	32475000	10000	286	265
Chr07	32470001	32480000	10000	272	251
Chr07	32475001	32485000	10000	339	360
Chr07	32480001	32490000	10000	431	424
Chr07	32485001	32495000	10000	385	313
Chr07	32490001	32500000	10000	248	200
Chr07	32495001	32505000	10000	316	311
Chr07	32500001	32510000	10000	286	317
Chr07	32505001	32515000	10000	199	203
Chr07	32510001	32520000	10000	330	249
Chr07	32515001	32525000	10000	330	244
Chr07	32520001	32530000	10000	315	280
Chr07	32525001	32535000	10000	323	331
Chr07	32530001	32540000	10000	273	286
Chr07	32535001	32545000	10000	251	225
Chr07	32540001	32550000	10000	269	276
Chr07	32545001	32555000	10000	340	344
Chr07	32550001	32560000	10000	361	312
Chr07	32555001	32565000	10000	404	420
Chr07	32560001	32570000	10000	391	444
Chr07	32565001	32575000	10000	402	398
Chr07	32570001	32580000	10000	440	438
Chr07	32575001	32585000	10000	612	590
Chr07	32580001	32590000	10000	741	693
Chr07	32585001	32595000	10000	573	565
Chr07	32590001	32600000	10000	385	392
Chr07	32595001	32605000	10000	339	328
Chr07	32600001	32610000	10000	368	357
Chr07	32605001	32615000	10000	302	318
Chr07	32610001	32620000	10000	270	286
Chr07	32615001	32625000	10000	269	259
Chr07	32620001	32630000	10000	308	314
Chr07	32625001	32635000	10000	353	366
Chr07	32630001	32640000	10000	358	334
Chr07	32635001	32645000	10000	381	324
Chr07	32640001	32650000	10000	359	306
Chr07	32645001	32655000	10000	351	339
Chr07	32650001	32660000	10000	367	395
Chr07	32655001	32665000	10000	372	340
Chr07	32660001	32670000	10000	273	226
Chr07	32665001	32675000	10000	204	179
Chr07	32670001	32680000	10000	236	180
Chr07	32675001	32685000	10000	301	284
Chr07	32680001	32690000	10000	326	322
Chr07	32685001	32695000	10000	296	273
Chr07	32690001	32700000	10000	379	305
Chr07	32695001	32705000	10000	497	411
Chr07	32700001	32710000	10000	551	517
Chr07	32705001	32715000	10000	584	555
Chr07	32710001	32720000	10000	670	581
Chr07	32715001	32725000	10000	521	457
Chr07	32720001	32730000	10000	336	316
Chr07	32725001	32735000	10000	366	317
Chr07	32730001	32740000	10000	437	435
Chr07	32735001	32745000	10000	510	530
Chr07	32740001	32750000	10000	370	376
Chr07	32745001	32755000	10000	377	351
Chr07	32750001	32760000	10000	389	339
Chr07	32755001	32765000	10000	136	117
Chr07	32760001	32770000	10000	13	10
Chr07	32765001	32775000	10000	0	0
Chr07	32770001	32780000	10000	0	0
Chr07	32775001	32785000	10000	0	0
Chr07	32780001	32790000	10000	0	0
Chr07	32785001	32795000	10000	0	0
Chr07	32790001	32800000	10000	0	0
Chr07	32795001	32805000	10000	0	0
Chr07	32800001	32810000	10000	0	0
Chr07	32805001	32815000	10000	0	0
Chr07	32810001	32820000	10000	0	0
Chr07	32815001	32825000	10000	0	0
Chr07	32820001	32830000	10000	0	0
Chr07	32825001	32835000	10000	0	0
Chr07	32830001	32840000	10000	0	0
Chr07	32835001	32845000	10000	0	0
Chr07	32840001	32850000	10000	0	0
Chr07	32845001	32855000	10000	0	0
Chr07	32850001	32860000	10000	0	0
Chr07	32855001	32865000	10000	0	0
Chr07	32860001	32870000	10000	0	0
Chr07	32865001	32875000	10000	0	0
Chr07	32870001	32880000	10000	0	0
Chr07	32875001	32885000	10000	0	0
Chr07	32880001	32890000	10000	0	0
Chr07	32885001	32895000	10000	0	0
Chr07	32890001	32900000	10000	0	0
Chr07	32895001	32905000	10000	0	0
Chr07	32900001	32910000	10000	0	0
Chr07	32905001	32915000	10000	0	0
Chr07	32910001	32920000	10000	0	0
Chr07	32915001	32925000	10000	0	0
Chr07	32920001	32930000	10000	0	0
Chr07	32925001	32935000	10000	0	0
Chr07	32930001	32940000	10000	0	0
Chr07	32935001	32945000	10000	0	0
Chr07	32940001	32950000	10000	0	0
Chr07	32945001	32955000	10000	0	0
Chr07	32950001	32960000	10000	0	0
Chr07	32955001	32965000	10000	0	0
Chr07	32960001	32970000	10000	0	0
Chr07	32965001	32975000	10000	0	0
Chr07	32970001	32980000	10000	0	0
Chr07	32975001	32985000	10000	0	0
Chr07	32980001	32990000	10000	0	0
Chr07	32985001	32995000	10000	0	0
Chr07	32990001	33000000	10000	0	0
Chr07	32995001	33005000	10000	0	0
Chr07	33000001	33010000	10000	0	0
Chr07	33005001	33015000	10000	0	0
Chr07	33010001	33020000	10000	0	0
Chr07	33015001	33025000	10000	0	0
Chr07	33020001	33030000	10000	0	0
Chr07	33025001	33035000	10000	0	0
Chr07	33030001	33040000	10000	0	0
Chr07	33035001	33045000	10000	0	0
Chr07	33040001	33050000	10000	0	0
Chr07	33045001	33055000	10000	0	0
Chr07	33050001	33060000	10000	0	0
Chr07	33055001	33065000	10000	0	0
Chr07	33060001	33070000	10000	0	0
Chr07	33065001	33075000	10000	0	0
Chr07	33070001	33080000	10000	0	0
Chr07	33075001	33085000	10000	0	0
Chr07	33080001	33090000	10000	0	0
Chr07	33085001	33095000	10000	0	0
Chr07	33090001	33100000	10000	0	0
Chr07	33095001	33105000	10000	0	0
Chr07	33100001	33110000	10000	0	0
Chr07	33105001	33115000	10000	0	0
Chr07	33110001	33120000	10000	0	0
Chr07	33115001	33125000	10000	0	0
Chr07	33120001	33130000	10000	0	0
Chr07	33125001	33135000	10000	0	0
Chr07	33130001	33140000	10000	0	0
Chr07	33135001	33145000	10000	0	0
Chr07	33140001	33150000	10000	0	0
Chr07	33145001	33155000	10000	0	0
Chr07	33150001	33160000	10000	0	0
Chr07	33155001	33165000	10000	0	0
Chr07	33160001	33170000	10000	0	0
Chr07	33165001	33175000	10000	0	0
Chr07	33170001	33180000	10000	0	0
Chr07	33175001	33185000	10000	0	0
Chr07	33180001	33190000	10000	0	0
Chr07	33185001	33195000	10000	0	0
Chr07	33190001	33200000	10000	0	0
Chr07	33195001	33205000	10000	0	0
Chr07	33200001	33210000	10000	0	0
Chr07	33205001	33215000	10000	0	0
Chr07	33210001	33220000	10000	0	0
Chr07	33215001	33225000	10000	0	0
Chr07	33220001	33230000	10000	0	0
Chr07	33225001	33235000	10000	0	0
Chr07	33230001	33240000	10000	0	0
Chr07	33235001	33245000	10000	0	0
Chr07	33240001	33250000	10000	0	0
Chr07	33245001	33255000	10000	0	0
Chr07	33250001	33260000	10000	0	0
Chr07	33255001	33265000	10000	0	0
Chr07	33260001	33270000	10000	0	0
Chr07	33265001	33275000	10000	0	0
Chr07	33270001	33280000	10000	0	0
Chr07	33275001	33285000	10000	0	0
Chr07	33280001	33290000	10000	0	0
Chr07	33285001	33295000	10000	0	0
Chr07	33290001	33300000	10000	0	0
Chr07	33295001	33305000	10000	0	0
Chr07	33300001	33310000	10000	0	0
Chr07	33305001	33315000	10000	0	0
Chr07	33310001	33320000	10000	0	0
Chr07	33315001	33325000	10000	0	0
Chr07	33320001	33330000	10000	0	0
Chr07	33325001	33335000	10000	0	0
Chr07	33330001	33340000	10000	0	0
Chr07	33335001	33345000	10000	0	0
Chr07	33340001	33350000	10000	0	0
Chr07	33345001	33355000	10000	0	0
Chr07	33350001	33360000	10000	0	0
Chr07	33355001	33365000	10000	0	0
Chr07	33360001	33370000	10000	0	0
Chr07	33365001	33375000	10000	0	0
Chr07	33370001	33380000	10000	0	0
Chr07	33375001	33385000	10000	0	0
Chr07	33380001	33390000	10000	0	0
Chr07	33385001	33395000	10000	0	0
Chr07	33390001	33400000	10000	0	0
Chr07	33395001	33405000	10000	0	0
Chr07	33400001	33410000	10000	0	0
Chr07	33405001	33415000	10000	0	0
Chr07	33410001	33420000	10000	0	0
Chr07	33415001	33425000	10000	0	0
Chr07	33420001	33430000	10000	0	0
Chr07	33425001	33435000	10000	0	0
Chr07	33430001	33440000	10000	0	0
Chr07	33435001	33445000	10000	0	0
Chr07	33440001	33450000	10000	0	0
Chr07	33445001	33455000	10000	0	0
Chr07	33450001	33460000	10000	0	0
Chr07	33455001	33465000	10000	0	0
Chr07	33460001	33470000	10000	0	0
Chr07	33465001	33475000	10000	0	0
Chr07	33470001	33480000	10000	0	0
Chr07	33475001	33485000	10000	0	0
Chr07	33480001	33490000	10000	0	0
Chr07	33485001	33495000	10000	0	0
Chr07	33490001	33500000	10000	0	0
Chr07	33495001	33505000	10000	0	0
Chr07	33500001	33510000	10000	0	0
Chr07	33505001	33515000	10000	0	0
Chr07	33510001	33520000	10000	0	0
Chr07	33515001	33525000	10000	0	0
Chr07	33520001	33530000	10000	0	0
Chr07	33525001	33535000	10000	0	0
Chr07	33530001	33540000	10000	0	0
Chr07	33535001	33545000	10000	0	0
Chr07	33540001	33550000	10000	0	0
Chr07	33545001	33555000	10000	0	0
Chr07	33550001	33560000	10000	0	0
Chr07	33555001	33565000	10000	0	0
Chr07	33560001	33570000	10000	0	0
Chr07	33565001	33575000	10000	0	0
Chr07	33570001	33580000	10000	0	0
Chr07	33575001	33585000	10000	0	0
Chr07	33580001	33590000	10000	0	0
Chr07	33585001	33595000	10000	0	0
Chr07	33590001	33600000	10000	0	0
Chr07	33595001	33605000	10000	0	0
Chr07	33600001	33610000	10000	0	0
Chr07	33605001	33615000	10000	0	0
Chr07	33610001	33620000	10000	0	0
Chr07	33615001	33625000	10000	0	0
Chr07	33620001	33630000	10000	0	0
Chr07	33625001	33635000	10000	0	0
Chr07	33630001	33640000	10000	0	0
Chr07	33635001	33645000	10000	0	0
Chr07	33640001	33650000	10000	0	0
Chr07	33645001	33655000	10000	0	0
Chr07	33650001	33660000	10000	0	0
Chr07	33655001	33665000	10000	0	0
Chr07	33660001	33670000	10000	0	0
Chr07	33665001	33675000	10000	0	0
Chr07	33670001	33680000	10000	0	0
Chr07	33675001	33685000	10000	0	0
Chr07	33680001	33690000	10000	0	0
Chr07	33685001	33695000	10000	0	0
Chr07	33690001	33700000	10000	0	0
Chr07	33695001	33705000	10000	0	0
Chr07	33700001	33710000	10000	0	0
Chr07	33705001	33715000	10000	0	0
Chr07	33710001	33720000	10000	0	0
Chr07	33715001	33725000	10000	0	0
Chr07	33720001	33730000	10000	0	0
Chr07	33725001	33735000	10000	0	0
Chr07	33730001	33740000	10000	0	0
Chr07	33735001	33745000	10000	0	0
Chr07	33740001	33750000	10000	0	0
Chr07	33745001	33755000	10000	0	0
Chr07	33750001	33760000	10000	0	0
Chr07	33755001	33765000	10000	0	0
Chr07	33760001	33770000	10000	0	0
Chr07	33765001	33775000	10000	0	0
Chr07	33770001	33780000	10000	0	0
Chr07	33775001	33785000	10000	0	0
Chr07	33780001	33790000	10000	0	0
Chr07	33785001	33795000	10000	0	0
Chr07	33790001	33800000	10000	0	0
Chr07	33795001	33805000	10000	0	0
Chr07	33800001	33810000	10000	0	0
Chr07	33805001	33815000	10000	0	0
Chr07	33810001	33820000	10000	0	0
Chr07	33815001	33825000	10000	0	0
Chr07	33820001	33830000	10000	0	0
Chr07	33825001	33835000	10000	0	0
Chr07	33830001	33840000	10000	0	0
Chr07	33835001	33845000	10000	0	0
Chr07	33840001	33850000	10000	0	0
Chr07	33845001	33855000	10000	0	0
Chr07	33850001	33860000	10000	0	0
Chr07	33855001	33865000	10000	0	0
Chr07	33860001	33870000	10000	0	0
Chr07	33865001	33875000	10000	0	0
Chr07	33870001	33880000	10000	0	0
Chr07	33875001	33885000	10000	0	0
Chr07	33880001	33890000	10000	0	0
Chr07	33885001	33895000	10000	0	0
Chr07	33890001	33900000	10000	0	0
Chr07	33895001	33905000	10000	0	0
Chr07	33900001	33910000	10000	0	0
Chr07	33905001	33915000	10000	0	0
Chr07	33910001	33920000	10000	0	0
Chr07	33915001	33925000	10000	0	0
Chr07	33920001	33930000	10000	0	0
Chr07	33925001	33935000	10000	0	0
Chr07	33930001	33940000	10000	0	0
Chr07	33935001	33945000	10000	0	0
Chr07	33940001	33950000	10000	0	0
Chr07	33945001	33955000	10000	0	0
Chr07	33950001	33960000	10000	0	0
Chr07	33955001	33965000	10000	0	0
Chr07	33960001	33970000	10000	0	0
Chr07	33965001	33975000	10000	0	0
Chr07	33970001	33980000	10000	0	0
Chr07	33975001	33985000	10000	0	0
Chr07	33980001	33990000	10000	0	0
Chr07	33985001	33995000	10000	0	0
Chr07	33990001	34000000	10000	0	0
Chr07	33995001	34005000	10000	0	0
Chr07	34000001	34010000	10000	0	0
Chr07	34005001	34015000	10000	0	0
Chr07	34010001	34020000	10000	0	0
Chr07	34015001	34025000	10000	0	0
Chr07	34020001	34030000	10000	0	0
Chr07	34025001	34035000	10000	0	0
Chr07	34030001	34040000	10000	0	0
Chr07	34035001	34045000	10000	0	0
Chr07	34040001	34050000	10000	0	0
Chr07	34045001	34055000	10000	0	0
Chr07	34050001	34060000	10000	0	0
Chr07	34055001	34065000	10000	0	0
Chr07	34060001	34070000	10000	0	0
Chr07	34065001	34075000	10000	0	0
Chr07	34070001	34080000	10000	0	0
Chr07	34075001	34085000	10000	0	0
Chr07	34080001	34090000	10000	0	0
Chr07	34085001	34095000	10000	0	0
Chr07	34090001	34100000	10000	0	0
Chr07	34095001	34105000	10000	0	0
Chr07	34100001	34110000	10000	0	0
Chr07	34105001	34115000	10000	0	0
Chr07	34110001	34120000	10000	0	0
Chr07	34115001	34125000	10000	0	0
Chr07	34120001	34130000	10000	0	0
Chr07	34125001	34135000	10000	0	0
Chr07	34130001	34140000	10000	0	0
Chr07	34135001	34145000	10000	0	0
Chr07	34140001	34150000	10000	0	0
Chr07	34145001	34155000	10000	0	0
Chr07	34150001	34160000	10000	0	0
Chr07	34155001	34165000	10000	0	0
Chr07	34160001	34170000	10000	0	0
Chr07	34165001	34175000	10000	0	0
Chr07	34170001	34180000	10000	0	0
Chr07	34175001	34185000	10000	0	0
Chr07	34180001	34190000	10000	0	0
Chr07	34185001	34195000	10000	0	0
Chr07	34190001	34200000	10000	0	0
Chr07	34195001	34205000	10000	0	0
Chr07	34200001	34210000	10000	0	0
Chr07	34205001	34215000	10000	0	0
Chr07	34210001	34220000	10000	0	0
Chr07	34215001	34225000	10000	0	0
Chr07	34220001	34230000	10000	0	0
Chr07	34225001	34235000	10000	0	0
Chr07	34230001	34240000	10000	0	0
Chr07	34235001	34245000	10000	0	0
Chr07	34240001	34250000	10000	0	0
Chr07	34245001	34255000	10000	0	0
Chr07	34250001	34260000	10000	0	0
Chr07	34255001	34265000	10000	0	0
Chr07	34260001	34270000	10000	0	0
Chr07	34265001	34275000	10000	0	0
Chr07	34270001	34280000	10000	0	0
Chr07	34275001	34285000	10000	0	0
Chr07	34280001	34290000	10000	0	0
Chr07	34285001	34295000	10000	0	0
Chr07	34290001	34300000	10000	0	0
Chr07	34295001	34305000	10000	0	0
Chr07	34300001	34310000	10000	0	0
Chr07	34305001	34315000	10000	0	0
Chr07	34310001	34320000	10000	0	0
Chr07	34315001	34325000	10000	0	0
Chr07	34320001	34330000	10000	0	0
Chr07	34325001	34335000	10000	0	0
Chr07	34330001	34340000	10000	0	0
Chr07	34335001	34345000	10000	0	0
Chr07	34340001	34350000	10000	0	0
Chr07	34345001	34355000	10000	0	0
Chr07	34350001	34360000	10000	0	0
Chr07	34355001	34365000	10000	0	0
Chr07	34360001	34370000	10000	0	0
Chr07	34365001	34375000	10000	0	0
Chr07	34370001	34380000	10000	0	0
Chr07	34375001	34385000	10000	0	0
Chr07	34380001	34390000	10000	0	0
Chr07	34385001	34395000	10000	0	0
Chr07	34390001	34400000	10000	0	0
Chr07	34395001	34405000	10000	0	0
Chr07	34400001	34410000	10000	0	0
Chr07	34405001	34415000	10000	0	0
Chr07	34410001	34420000	10000	0	0
Chr07	34415001	34425000	10000	0	0
Chr07	34420001	34430000	10000	0	0
Chr07	34425001	34435000	10000	0	0
Chr07	34430001	34440000	10000	0	0
Chr07	34435001	34445000	10000	0	0
Chr07	34440001	34450000	10000	0	0
Chr07	34445001	34455000	10000	0	0
Chr07	34450001	34460000	10000	0	0
Chr07	34455001	34465000	10000	0	0
Chr07	34460001	34470000	10000	0	0
Chr07	34465001	34475000	10000	0	0
Chr07	34470001	34480000	10000	0	0
Chr07	34475001	34485000	10000	0	0
Chr07	34480001	34490000	10000	0	0
Chr07	34485001	34495000	10000	0	0
Chr07	34490001	34500000	10000	0	0
Chr07	34495001	34505000	10000	0	0
Chr07	34500001	34510000	10000	0	0
Chr07	34505001	34515000	10000	0	0
Chr07	34510001	34520000	10000	0	0
Chr07	34515001	34525000	10000	0	0
Chr07	34520001	34530000	10000	0	0
Chr07	34525001	34535000	10000	0	0
Chr07	34530001	34540000	10000	0	0
Chr07	34535001	34545000	10000	0	0
Chr07	34540001	34550000	10000	0	0
Chr07	34545001	34555000	10000	0	0
Chr07	34550001	34560000	10000	0	0
Chr07	34555001	34565000	10000	0	0
Chr07	34560001	34570000	10000	0	0
Chr07	34565001	34575000	10000	0	0
Chr07	34570001	34580000	10000	0	0
Chr07	34575001	34585000	10000	0	0
Chr07	34580001	34590000	10000	0	0
Chr07	34585001	34595000	10000	0	0
Chr07	34590001	34600000	10000	0	0
Chr07	34595001	34605000	10000	0	0
Chr07	34600001	34610000	10000	0	0
Chr07	34605001	34615000	10000	0	0
Chr07	34610001	34620000	10000	0	0
Chr07	34615001	34625000	10000	0	0
Chr07	34620001	34630000	10000	0	0
Chr07	34625001	34635000	10000	0	0
Chr07	34630001	34640000	10000	0	0
Chr07	34635001	34645000	10000	0	0
Chr07	34640001	34650000	10000	0	0
Chr07	34645001	34655000	10000	0	0
Chr07	34650001	34660000	10000	0	0
Chr07	34655001	34665000	10000	0	0
Chr07	34660001	34670000	10000	0	0
Chr07	34665001	34675000	10000	0	0
Chr07	34670001	34680000	10000	0	0
Chr07	34675001	34685000	10000	0	0
Chr07	34680001	34690000	10000	0	0
Chr07	34685001	34695000	10000	0	0
Chr07	34690001	34700000	10000	0	0
Chr07	34695001	34705000	10000	0	0
Chr07	34700001	34710000	10000	0	0
Chr07	34705001	34715000	10000	0	0
Chr07	34710001	34720000	10000	0	0
Chr07	34715001	34725000	10000	0	0
Chr07	34720001	34730000	10000	0	0
Chr07	34725001	34735000	10000	0	0
Chr07	34730001	34740000	10000	0	0
Chr07	34735001	34745000	10000	0	0
Chr07	34740001	34750000	10000	0	0
Chr07	34745001	34755000	10000	0	0
Chr07	34750001	34760000	10000	0	0
Chr07	34755001	34765000	10000	0	0
Chr07	34760001	34770000	10000	0	0
Chr07	34765001	34775000	10000	0	0
Chr07	34770001	34780000	10000	0	0
Chr07	34775001	34785000	10000	0	0
Chr07	34780001	34790000	10000	0	0
Chr07	34785001	34795000	10000	0	0
Chr07	34790001	34800000	10000	0	0
Chr07	34795001	34805000	10000	0	0
Chr07	34800001	34810000	10000	0	0
Chr07	34805001	34815000	10000	0	0
Chr07	34810001	34820000	10000	0	0
Chr07	34815001	34825000	10000	0	0
Chr07	34820001	34830000	10000	0	0
Chr07	34825001	34835000	10000	0	0
Chr07	34830001	34840000	10000	0	0
Chr07	34835001	34845000	10000	0	0
Chr07	34840001	34850000	10000	0	0
Chr07	34845001	34855000	10000	0	0
Chr07	34850001	34860000	10000	0	0
Chr07	34855001	34865000	10000	0	0
Chr07	34860001	34870000	10000	0	0
Chr07	34865001	34875000	10000	0	0
Chr07	34870001	34880000	10000	0	0
Chr07	34875001	34885000	10000	0	0
Chr07	34880001	34890000	10000	0	0
Chr07	34885001	34895000	10000	0	0
Chr07	34890001	34900000	10000	0	0
Chr07	34895001	34905000	10000	0	0
Chr07	34900001	34910000	10000	0	0
Chr07	34905001	34915000	10000	0	0
Chr07	34910001	34920000	10000	0	0
Chr07	34915001	34925000	10000	0	0
Chr07	34920001	34930000	10000	0	0
Chr07	34925001	34935000	10000	0	0
Chr07	34930001	34940000	10000	0	0
Chr07	34935001	34945000	10000	0	0
Chr07	34940001	34950000	10000	0	0
Chr07	34945001	34955000	10000	0	0
Chr07	34950001	34960000	10000	0	0
Chr07	34955001	34965000	10000	0	0
Chr07	34960001	34970000	10000	0	0
Chr07	34965001	34975000	10000	0	0
Chr07	34970001	34980000	10000	0	0
Chr07	34975001	34985000	10000	0	0
Chr07	34980001	34990000	10000	0	0
Chr07	34985001	34995000	10000	0	0
Chr07	34990001	35000000	10000	0	0
Chr07	34995001	35005000	10000	0	0
Chr07	35000001	35010000	10000	0	0
