chromosome	start	end	width	test	ref
Chr08	14250001	14260000	10000	309	246
Chr08	14255001	14265000	10000	299	240
Chr08	14260001	14270000	10000	320	317
Chr08	14265001	14275000	10000	371	378
Chr08	14270001	14280000	10000	355	322
Chr08	14275001	14285000	10000	348	327
Chr08	14280001	14290000	10000	378	341
Chr08	14285001	14295000	10000	330	289
Chr08	14290001	14300000	10000	265	270
Chr08	14295001	14305000	10000	277	266
Chr08	14300001	14310000	10000	324	286
Chr08	14305001	14315000	10000	320	303
Chr08	14310001	14320000	10000	388	352
Chr08	14315001	14325000	10000	508	416
Chr08	14320001	14330000	10000	531	444
Chr08	14325001	14335000	10000	546	489
Chr08	14330001	14340000	10000	509	467
Chr08	14335001	14345000	10000	434	407
Chr08	14340001	14350000	10000	396	362
Chr08	14345001	14355000	10000	311	315
Chr08	14350001	14360000	10000	154	178
Chr08	14355001	14365000	10000	80	73
Chr08	14360001	14370000	10000	134	137
Chr08	14365001	14375000	10000	217	232
Chr08	14370001	14380000	10000	346	325
Chr08	14375001	14385000	10000	388	379
Chr08	14380001	14390000	10000	350	357
Chr08	14385001	14395000	10000	343	326
Chr08	14390001	14400000	10000	376	356
Chr08	14395001	14405000	10000	410	386
Chr08	14400001	14410000	10000	379	319
Chr08	14405001	14415000	10000	350	281
Chr08	14410001	14420000	10000	321	308
Chr08	14415001	14425000	10000	299	281
Chr08	14420001	14430000	10000	367	312
Chr08	14425001	14435000	10000	348	359
Chr08	14430001	14440000	10000	277	298
Chr08	14435001	14445000	10000	284	268
Chr08	14440001	14450000	10000	249	229
Chr08	14445001	14455000	10000	260	230
Chr08	14450001	14460000	10000	346	332
Chr08	14455001	14465000	10000	393	371
Chr08	14460001	14470000	10000	411	346
Chr08	14465001	14475000	10000	439	368
Chr08	14470001	14480000	10000	383	343
Chr08	14475001	14485000	10000	317	291
Chr08	14480001	14490000	10000	356	336
Chr08	14485001	14495000	10000	413	357
Chr08	14490001	14500000	10000	404	347
Chr08	14495001	14505000	10000	371	344
Chr08	14500001	14510000	10000	380	357
Chr08	14505001	14515000	10000	368	334
Chr08	14510001	14520000	10000	364	331
Chr08	14515001	14525000	10000	395	333
Chr08	14520001	14530000	10000	388	303
Chr08	14525001	14535000	10000	466	405
Chr08	14530001	14540000	10000	454	405
Chr08	14535001	14545000	10000	325	290
Chr08	14540001	14550000	10000	299	264
Chr08	14545001	14555000	10000	282	237
Chr08	14550001	14560000	10000	255	222
Chr08	14555001	14565000	10000	248	253
Chr08	14560001	14570000	10000	236	262
Chr08	14565001	14575000	10000	266	328
Chr08	14570001	14580000	10000	349	351
Chr08	14575001	14585000	10000	399	360
Chr08	14580001	14590000	10000	373	425
Chr08	14585001	14595000	10000	342	416
Chr08	14590001	14600000	10000	320	304
Chr08	14595001	14605000	10000	281	258
Chr08	14600001	14610000	10000	280	348
Chr08	14605001	14615000	10000	345	315
Chr08	14610001	14620000	10000	432	295
Chr08	14615001	14625000	10000	514	419
Chr08	14620001	14630000	10000	479	424
Chr08	14625001	14635000	10000	358	356
Chr08	14630001	14640000	10000	337	342
Chr08	14635001	14645000	10000	321	295
Chr08	14640001	14650000	10000	337	329
Chr08	14645001	14655000	10000	306	317
Chr08	14650001	14660000	10000	280	277
Chr08	14655001	14665000	10000	327	290
Chr08	14660001	14670000	10000	350	314
Chr08	14665001	14675000	10000	391	403
Chr08	14670001	14680000	10000	402	394
Chr08	14675001	14685000	10000	440	398
Chr08	14680001	14690000	10000	393	385
Chr08	14685001	14695000	10000	285	319
Chr08	14690001	14700000	10000	328	349
Chr08	14695001	14705000	10000	386	394
Chr08	14700001	14710000	10000	335	352
Chr08	14705001	14715000	10000	168	166
Chr08	14710001	14720000	10000	216	180
Chr08	14715001	14725000	10000	378	325
Chr08	14720001	14730000	10000	363	345
Chr08	14725001	14735000	10000	308	329
Chr08	14730001	14740000	10000	347	383
Chr08	14735001	14745000	10000	419	375
Chr08	14740001	14750000	10000	369	278
Chr08	14745001	14755000	10000	369	295
Chr08	14750001	14760000	10000	400	357
Chr08	14755001	14765000	10000	375	377
Chr08	14760001	14770000	10000	377	360
Chr08	14765001	14775000	10000	368	348
Chr08	14770001	14780000	10000	411	353
Chr08	14775001	14785000	10000	403	296
Chr08	14780001	14790000	10000	310	235
Chr08	14785001	14795000	10000	289	231
Chr08	14790001	14800000	10000	305	254
Chr08	14795001	14805000	10000	351	310
Chr08	14800001	14810000	10000	348	317
Chr08	14805001	14815000	10000	246	242
Chr08	14810001	14820000	10000	212	199
Chr08	14815001	14825000	10000	225	192
Chr08	14820001	14830000	10000	182	160
Chr08	14825001	14835000	10000	222	237
Chr08	14830001	14840000	10000	308	330
Chr08	14835001	14845000	10000	368	325
Chr08	14840001	14850000	10000	323	270
Chr08	14845001	14855000	10000	233	211
Chr08	14850001	14860000	10000	253	233
Chr08	14855001	14865000	10000	336	315
Chr08	14860001	14870000	10000	360	322
Chr08	14865001	14875000	10000	324	274
Chr08	14870001	14880000	10000	316	246
Chr08	14875001	14885000	10000	274	233
Chr08	14880001	14890000	10000	252	239
Chr08	14885001	14895000	10000	270	250
Chr08	14890001	14900000	10000	241	212
Chr08	14895001	14905000	10000	219	192
Chr08	14900001	14910000	10000	213	202
Chr08	14905001	14915000	10000	232	204
Chr08	14910001	14920000	10000	220	226
Chr08	14915001	14925000	10000	203	193
Chr08	14920001	14930000	10000	251	201
Chr08	14925001	14935000	10000	280	222
Chr08	14930001	14940000	10000	303	236
Chr08	14935001	14945000	10000	308	252
Chr08	14940001	14950000	10000	348	302
Chr08	14945001	14955000	10000	368	324
Chr08	14950001	14960000	10000	243	195
Chr08	14955001	14965000	10000	159	137
Chr08	14960001	14970000	10000	229	185
Chr08	14965001	14975000	10000	303	258
Chr08	14970001	14980000	10000	308	286
Chr08	14975001	14985000	10000	300	284
Chr08	14980001	14990000	10000	315	281
Chr08	14985001	14995000	10000	289	246
Chr08	14990001	15000000	10000	355	309
Chr08	14995001	15005000	10000	445	399
Chr08	15000001	15010000	10000	407	365
Chr08	15005001	15015000	10000	361	279
Chr08	15010001	15020000	10000	321	247
Chr08	15015001	15025000	10000	363	291
Chr08	15020001	15030000	10000	352	266
Chr08	15025001	15035000	10000	259	223
Chr08	15030001	15040000	10000	244	234
Chr08	15035001	15045000	10000	243	229
Chr08	15040001	15050000	10000	323	289
Chr08	15045001	15055000	10000	396	343
Chr08	15050001	15060000	10000	370	326
Chr08	15055001	15065000	10000	400	328
Chr08	15060001	15070000	10000	361	326
Chr08	15065001	15075000	10000	299	291
Chr08	15070001	15080000	10000	350	293
Chr08	15075001	15085000	10000	323	302
Chr08	15080001	15090000	10000	308	285
Chr08	15085001	15095000	10000	322	306
Chr08	15090001	15100000	10000	325	382
Chr08	15095001	15105000	10000	261	299
Chr08	15100001	15110000	10000	171	147
Chr08	15105001	15115000	10000	236	206
Chr08	15110001	15120000	10000	269	254
Chr08	15115001	15125000	10000	280	277
Chr08	15120001	15130000	10000	296	276
Chr08	15125001	15135000	10000	272	223
Chr08	15130001	15140000	10000	222	169
Chr08	15135001	15145000	10000	208	120
Chr08	15140001	15150000	10000	286	239
Chr08	15145001	15155000	10000	322	349
Chr08	15150001	15160000	10000	209	240
Chr08	15155001	15165000	10000	175	202
Chr08	15160001	15170000	10000	316	281
Chr08	15165001	15175000	10000	370	275
Chr08	15170001	15180000	10000	319	254
Chr08	15175001	15185000	10000	337	281
Chr08	15180001	15190000	10000	397	345
Chr08	15185001	15195000	10000	407	364
Chr08	15190001	15200000	10000	383	333
Chr08	15195001	15205000	10000	291	262
Chr08	15200001	15210000	10000	284	256
Chr08	15205001	15215000	10000	288	299
Chr08	15210001	15220000	10000	323	358
Chr08	15215001	15225000	10000	467	409
Chr08	15220001	15230000	10000	330	277
Chr08	15225001	15235000	10000	107	125
Chr08	15230001	15240000	10000	100	85
Chr08	15235001	15245000	10000	218	186
Chr08	15240001	15250000	10000	398	300
Chr08	15245001	15255000	10000	416	334
Chr08	15250001	15260000	10000	385	368
Chr08	15255001	15265000	10000	369	344
Chr08	15260001	15270000	10000	318	331
Chr08	15265001	15275000	10000	298	332
Chr08	15270001	15280000	10000	243	258
Chr08	15275001	15285000	10000	258	264
Chr08	15280001	15290000	10000	287	283
Chr08	15285001	15295000	10000	322	269
Chr08	15290001	15300000	10000	346	282
Chr08	15295001	15305000	10000	311	291
Chr08	15300001	15310000	10000	238	245
Chr08	15305001	15315000	10000	313	283
Chr08	15310001	15320000	10000	307	273
Chr08	15315001	15325000	10000	156	154
Chr08	15320001	15330000	10000	225	210
Chr08	15325001	15335000	10000	233	218
Chr08	15330001	15340000	10000	251	273
Chr08	15335001	15345000	10000	272	320
Chr08	15340001	15350000	10000	154	170
Chr08	15345001	15355000	10000	79	82
Chr08	15350001	15360000	10000	83	87
Chr08	15355001	15365000	10000	129	117
Chr08	15360001	15370000	10000	225	226
Chr08	15365001	15375000	10000	244	237
Chr08	15370001	15380000	10000	137	123
Chr08	15375001	15385000	10000	163	151
Chr08	15380001	15390000	10000	254	237
Chr08	15385001	15395000	10000	233	195
Chr08	15390001	15400000	10000	192	167
Chr08	15395001	15405000	10000	230	203
Chr08	15400001	15410000	10000	325	272
Chr08	15405001	15415000	10000	285	273
Chr08	15410001	15420000	10000	177	180
Chr08	15415001	15425000	10000	132	122
Chr08	15420001	15430000	10000	85	82
Chr08	15425001	15435000	10000	136	149
Chr08	15430001	15440000	10000	224	220
Chr08	15435001	15445000	10000	313	273
Chr08	15440001	15450000	10000	361	362
Chr08	15445001	15455000	10000	354	340
Chr08	15450001	15460000	10000	364	326
Chr08	15455001	15465000	10000	330	317
Chr08	15460001	15470000	10000	376	351
Chr08	15465001	15475000	10000	621	571
Chr08	15470001	15480000	10000	571	522
Chr08	15475001	15485000	10000	330	342
Chr08	15480001	15490000	10000	384	382
Chr08	15485001	15495000	10000	391	345
Chr08	15490001	15500000	10000	336	280
Chr08	15495001	15505000	10000	346	273
Chr08	15500001	15510000	10000	424	368
Chr08	15505001	15515000	10000	656	589
Chr08	15510001	15520000	10000	618	544
Chr08	15515001	15525000	10000	408	361
Chr08	15520001	15530000	10000	357	345
Chr08	15525001	15535000	10000	358	342
Chr08	15530001	15540000	10000	349	309
Chr08	15535001	15545000	10000	346	276
Chr08	15540001	15550000	10000	340	294
Chr08	15545001	15555000	10000	347	312
Chr08	15550001	15560000	10000	337	283
Chr08	15555001	15565000	10000	269	226
Chr08	15560001	15570000	10000	304	255
Chr08	15565001	15575000	10000	386	373
Chr08	15570001	15580000	10000	358	383
Chr08	15575001	15585000	10000	305	351
Chr08	15580001	15590000	10000	315	335
Chr08	15585001	15595000	10000	302	298
Chr08	15590001	15600000	10000	355	344
Chr08	15595001	15605000	10000	333	342
Chr08	15600001	15610000	10000	293	322
Chr08	15605001	15615000	10000	307	318
Chr08	15610001	15620000	10000	277	254
Chr08	15615001	15625000	10000	296	276
Chr08	15620001	15630000	10000	317	318
Chr08	15625001	15635000	10000	337	366
Chr08	15630001	15640000	10000	329	334
Chr08	15635001	15645000	10000	242	209
Chr08	15640001	15650000	10000	185	138
Chr08	15645001	15655000	10000	244	152
Chr08	15650001	15660000	10000	295	221
Chr08	15655001	15665000	10000	341	288
Chr08	15660001	15670000	10000	338	300
Chr08	15665001	15675000	10000	307	290
Chr08	15670001	15680000	10000	375	312
Chr08	15675001	15685000	10000	359	295
Chr08	15680001	15690000	10000	284	247
Chr08	15685001	15695000	10000	367	304
Chr08	15690001	15700000	10000	395	347
Chr08	15695001	15705000	10000	333	353
Chr08	15700001	15710000	10000	346	380
Chr08	15705001	15715000	10000	278	316
Chr08	15710001	15720000	10000	247	290
Chr08	15715001	15725000	10000	282	255
Chr08	15720001	15730000	10000	292	258
Chr08	15725001	15735000	10000	371	423
Chr08	15730001	15740000	10000	429	424
Chr08	15735001	15745000	10000	389	372
Chr08	15740001	15750000	10000	331	380
Chr08	15745001	15755000	10000	324	360
Chr08	15750001	15760000	10000	319	369
Chr08	15755001	15765000	10000	335	362
Chr08	15760001	15770000	10000	387	373
Chr08	15765001	15775000	10000	405	360
Chr08	15770001	15780000	10000	427	352
Chr08	15775001	15785000	10000	432	403
Chr08	15780001	15790000	10000	413	385
Chr08	15785001	15795000	10000	411	362
Chr08	15790001	15800000	10000	424	393
Chr08	15795001	15805000	10000	364	325
Chr08	15800001	15810000	10000	380	315
Chr08	15805001	15815000	10000	394	358
Chr08	15810001	15820000	10000	382	382
Chr08	15815001	15825000	10000	527	412
Chr08	15820001	15830000	10000	470	378
Chr08	15825001	15835000	10000	357	327
Chr08	15830001	15840000	10000	340	328
Chr08	15835001	15845000	10000	297	324
Chr08	15840001	15850000	10000	437	405
Chr08	15845001	15855000	10000	385	383
Chr08	15850001	15860000	10000	204	249
Chr08	15855001	15865000	10000	208	217
Chr08	15860001	15870000	10000	249	204
Chr08	15865001	15875000	10000	287	232
Chr08	15870001	15880000	10000	267	253
Chr08	15875001	15885000	10000	383	307
Chr08	15880001	15890000	10000	386	324
Chr08	15885001	15895000	10000	269	293
Chr08	15890001	15900000	10000	287	292
Chr08	15895001	15905000	10000	352	302
Chr08	15900001	15910000	10000	357	333
Chr08	15905001	15915000	10000	313	345
Chr08	15910001	15920000	10000	298	295
Chr08	15915001	15925000	10000	255	203
Chr08	15920001	15930000	10000	298	250
Chr08	15925001	15935000	10000	390	317
Chr08	15930001	15940000	10000	377	294
Chr08	15935001	15945000	10000	382	305
Chr08	15940001	15950000	10000	402	373
Chr08	15945001	15955000	10000	255	257
Chr08	15950001	15960000	10000	208	177
Chr08	15955001	15965000	10000	299	312
Chr08	15960001	15970000	10000	301	270
Chr08	15965001	15975000	10000	311	247
Chr08	15970001	15980000	10000	296	269
Chr08	15975001	15985000	10000	271	260
Chr08	15980001	15990000	10000	292	267
Chr08	15985001	15995000	10000	313	264
Chr08	15990001	16000000	10000	293	273
Chr08	15995001	16005000	10000	268	288
Chr08	16000001	16010000	10000	284	327
Chr08	16005001	16015000	10000	285	318
Chr08	16010001	16020000	10000	279	254
Chr08	16015001	16025000	10000	302	212
Chr08	16020001	16030000	10000	385	377
Chr08	16025001	16035000	10000	465	486
Chr08	16030001	16040000	10000	488	446
Chr08	16035001	16045000	10000	464	481
Chr08	16040001	16050000	10000	410	401
Chr08	16045001	16055000	10000	374	355
Chr08	16050001	16060000	10000	362	381
Chr08	16055001	16065000	10000	338	325
Chr08	16060001	16070000	10000	296	246
Chr08	16065001	16075000	10000	210	210
Chr08	16070001	16080000	10000	236	241
Chr08	16075001	16085000	10000	316	262
Chr08	16080001	16090000	10000	308	282
Chr08	16085001	16095000	10000	301	282
Chr08	16090001	16100000	10000	286	318
Chr08	16095001	16105000	10000	337	345
Chr08	16100001	16110000	10000	346	287
Chr08	16105001	16115000	10000	328	309
Chr08	16110001	16120000	10000	328	351
Chr08	16115001	16125000	10000	326	349
Chr08	16120001	16130000	10000	283	308
Chr08	16125001	16135000	10000	256	285
Chr08	16130001	16140000	10000	297	283
Chr08	16135001	16145000	10000	308	274
Chr08	16140001	16150000	10000	326	304
Chr08	16145001	16155000	10000	349	324
Chr08	16150001	16160000	10000	347	292
Chr08	16155001	16165000	10000	352	256
Chr08	16160001	16170000	10000	391	329
Chr08	16165001	16175000	10000	408	472
Chr08	16170001	16180000	10000	334	435
Chr08	16175001	16185000	10000	283	294
Chr08	16180001	16190000	10000	316	317
Chr08	16185001	16195000	10000	372	374
Chr08	16190001	16200000	10000	360	293
Chr08	16195001	16205000	10000	207	148
Chr08	16200001	16210000	10000	170	136
Chr08	16205001	16215000	10000	336	246
Chr08	16210001	16220000	10000	363	291
Chr08	16215001	16225000	10000	242	226
Chr08	16220001	16230000	10000	217	176
Chr08	16225001	16235000	10000	295	251
Chr08	16230001	16240000	10000	345	355
Chr08	16235001	16245000	10000	300	305
Chr08	16240001	16250000	10000	300	280
Chr08	16245001	16255000	10000	335	300
Chr08	16250001	16260000	10000	384	339
Chr08	16255001	16265000	10000	370	336
Chr08	16260001	16270000	10000	312	281
Chr08	16265001	16275000	10000	309	315
Chr08	16270001	16280000	10000	268	297
Chr08	16275001	16285000	10000	231	229
Chr08	16280001	16290000	10000	246	203
Chr08	16285001	16295000	10000	303	272
Chr08	16290001	16300000	10000	415	351
Chr08	16295001	16305000	10000	410	361
Chr08	16300001	16310000	10000	388	370
Chr08	16305001	16315000	10000	371	330
Chr08	16310001	16320000	10000	272	279
Chr08	16315001	16325000	10000	244	249
Chr08	16320001	16330000	10000	183	184
Chr08	16325001	16335000	10000	216	232
Chr08	16330001	16340000	10000	319	288
Chr08	16335001	16345000	10000	359	270
Chr08	16340001	16350000	10000	313	319
Chr08	16345001	16355000	10000	308	362
Chr08	16350001	16360000	10000	344	347
Chr08	16355001	16365000	10000	290	286
Chr08	16360001	16370000	10000	338	256
Chr08	16365001	16375000	10000	406	323
Chr08	16370001	16380000	10000	327	287
Chr08	16375001	16385000	10000	217	204
Chr08	16380001	16390000	10000	178	165
Chr08	16385001	16395000	10000	329	262
Chr08	16390001	16400000	10000	510	414
Chr08	16395001	16405000	10000	394	377
Chr08	16400001	16410000	10000	313	341
Chr08	16405001	16415000	10000	398	409
Chr08	16410001	16420000	10000	410	404
Chr08	16415001	16425000	10000	333	308
Chr08	16420001	16430000	10000	243	226
Chr08	16425001	16435000	10000	274	214
Chr08	16430001	16440000	10000	363	284
Chr08	16435001	16445000	10000	376	293
Chr08	16440001	16450000	10000	331	284
Chr08	16445001	16455000	10000	362	338
Chr08	16450001	16460000	10000	402	401
Chr08	16455001	16465000	10000	329	348
Chr08	16460001	16470000	10000	319	313
Chr08	16465001	16475000	10000	278	266
Chr08	16470001	16480000	10000	226	195
Chr08	16475001	16485000	10000	315	291
Chr08	16480001	16490000	10000	316	314
Chr08	16485001	16495000	10000	301	270
Chr08	16490001	16500000	10000	370	358
Chr08	16495001	16505000	10000	381	369
Chr08	16500001	16510000	10000	333	254
Chr08	16505001	16515000	10000	328	255
Chr08	16510001	16520000	10000	328	281
Chr08	16515001	16525000	10000	228	184
Chr08	16520001	16530000	10000	108	86
Chr08	16525001	16535000	10000	159	167
Chr08	16530001	16540000	10000	292	294
Chr08	16535001	16545000	10000	316	299
Chr08	16540001	16550000	10000	335	287
Chr08	16545001	16555000	10000	389	314
Chr08	16550001	16560000	10000	401	297
Chr08	16555001	16565000	10000	427	352
Chr08	16560001	16570000	10000	441	369
Chr08	16565001	16575000	10000	263	185
Chr08	16570001	16580000	10000	160	124
Chr08	16575001	16585000	10000	251	231
Chr08	16580001	16590000	10000	348	371
Chr08	16585001	16595000	10000	373	389
Chr08	16590001	16600000	10000	374	338
Chr08	16595001	16605000	10000	367	319
Chr08	16600001	16610000	10000	321	284
Chr08	16605001	16615000	10000	292	273
Chr08	16610001	16620000	10000	205	200
Chr08	16615001	16625000	10000	148	136
Chr08	16620001	16630000	10000	314	257
Chr08	16625001	16635000	10000	411	351
Chr08	16630001	16640000	10000	309	309
Chr08	16635001	16645000	10000	241	233
Chr08	16640001	16650000	10000	247	200
Chr08	16645001	16655000	10000	285	237
Chr08	16650001	16660000	10000	362	319
Chr08	16655001	16665000	10000	419	386
Chr08	16660001	16670000	10000	387	348
Chr08	16665001	16675000	10000	359	328
Chr08	16670001	16680000	10000	364	320
Chr08	16675001	16685000	10000	373	355
Chr08	16680001	16690000	10000	390	403
Chr08	16685001	16695000	10000	430	364
Chr08	16690001	16700000	10000	443	358
Chr08	16695001	16705000	10000	384	384
Chr08	16700001	16710000	10000	367	435
Chr08	16705001	16715000	10000	388	450
Chr08	16710001	16720000	10000	333	368
Chr08	16715001	16725000	10000	326	336
Chr08	16720001	16730000	10000	385	391
Chr08	16725001	16735000	10000	400	435
Chr08	16730001	16740000	10000	419	402
Chr08	16735001	16745000	10000	448	384
Chr08	16740001	16750000	10000	460	441
Chr08	16745001	16755000	10000	448	375
Chr08	16750001	16760000	10000	476	399
Chr08	16755001	16765000	10000	487	480
Chr08	16760001	16770000	10000	421	434
Chr08	16765001	16775000	10000	333	342
Chr08	16770001	16780000	10000	301	283
Chr08	16775001	16785000	10000	272	319
Chr08	16780001	16790000	10000	292	340
Chr08	16785001	16795000	10000	428	378
Chr08	16790001	16800000	10000	422	360
Chr08	16795001	16805000	10000	422	393
Chr08	16800001	16810000	10000	384	370
Chr08	16805001	16815000	10000	269	264
Chr08	16810001	16820000	10000	259	233
Chr08	16815001	16825000	10000	305	233
Chr08	16820001	16830000	10000	315	260
Chr08	16825001	16835000	10000	298	286
Chr08	16830001	16840000	10000	348	292
Chr08	16835001	16845000	10000	403	326
Chr08	16840001	16850000	10000	354	341
Chr08	16845001	16855000	10000	298	260
Chr08	16850001	16860000	10000	346	251
Chr08	16855001	16865000	10000	383	325
Chr08	16860001	16870000	10000	342	318
Chr08	16865001	16875000	10000	258	304
Chr08	16870001	16880000	10000	323	344
Chr08	16875001	16885000	10000	356	324
Chr08	16880001	16890000	10000	253	257
Chr08	16885001	16895000	10000	150	136
Chr08	16890001	16900000	10000	56	44
Chr08	16895001	16905000	10000	55	53
Chr08	16900001	16910000	10000	190	197
Chr08	16905001	16915000	10000	342	337
Chr08	16910001	16920000	10000	358	324
Chr08	16915001	16925000	10000	295	264
Chr08	16920001	16930000	10000	243	231
Chr08	16925001	16935000	10000	287	283
Chr08	16930001	16940000	10000	370	332
Chr08	16935001	16945000	10000	380	339
Chr08	16940001	16950000	10000	310	295
Chr08	16945001	16955000	10000	272	268
Chr08	16950001	16960000	10000	337	272
Chr08	16955001	16965000	10000	422	309
Chr08	16960001	16970000	10000	426	350
Chr08	16965001	16975000	10000	386	334
Chr08	16970001	16980000	10000	354	326
Chr08	16975001	16985000	10000	356	307
Chr08	16980001	16990000	10000	394	351
Chr08	16985001	16995000	10000	395	396
Chr08	16990001	17000000	10000	406	430
Chr08	16995001	17005000	10000	389	359
Chr08	17000001	17010000	10000	354	297
Chr08	17005001	17015000	10000	350	373
Chr08	17010001	17020000	10000	338	331
Chr08	17015001	17025000	10000	293	248
Chr08	17020001	17030000	10000	219	192
Chr08	17025001	17035000	10000	236	226
Chr08	17030001	17040000	10000	331	307
Chr08	17035001	17045000	10000	421	335
Chr08	17040001	17050000	10000	436	399
Chr08	17045001	17055000	10000	333	335
Chr08	17050001	17060000	10000	255	226
Chr08	17055001	17065000	10000	333	274
Chr08	17060001	17070000	10000	356	274
Chr08	17065001	17075000	10000	297	279
Chr08	17070001	17080000	10000	291	308
Chr08	17075001	17085000	10000	321	287
Chr08	17080001	17090000	10000	322	284
Chr08	17085001	17095000	10000	308	289
Chr08	17090001	17100000	10000	307	305
Chr08	17095001	17105000	10000	254	268
Chr08	17100001	17110000	10000	10925	12388
Chr08	17105001	17115000	10000	10954	12405
Chr08	17110001	17120000	10000	276	288
Chr08	17115001	17125000	10000	296	309
Chr08	17120001	17130000	10000	285	332
Chr08	17125001	17135000	10000	288	305
Chr08	17130001	17140000	10000	287	227
Chr08	17135001	17145000	10000	333	273
Chr08	17140001	17150000	10000	375	353
Chr08	17145001	17155000	10000	392	382
Chr08	17150001	17160000	10000	438	413
Chr08	17155001	17165000	10000	409	428
Chr08	17160001	17170000	10000	402	406
Chr08	17165001	17175000	10000	409	368
Chr08	17170001	17180000	10000	408	369
Chr08	17175001	17185000	10000	356	349
Chr08	17180001	17190000	10000	341	346
Chr08	17185001	17195000	10000	416	386
Chr08	17190001	17200000	10000	430	382
Chr08	17195001	17205000	10000	366	358
Chr08	17200001	17210000	10000	354	361
Chr08	17205001	17215000	10000	369	334
Chr08	17210001	17220000	10000	258	237
Chr08	17215001	17225000	10000	212	208
Chr08	17220001	17230000	10000	274	250
Chr08	17225001	17235000	10000	329	291
Chr08	17230001	17240000	10000	397	361
Chr08	17235001	17245000	10000	394	364
Chr08	17240001	17250000	10000	350	350
Chr08	17245001	17255000	10000	390	355
Chr08	17250001	17260000	10000	456	341
Chr08	17255001	17265000	10000	334	276
Chr08	17260001	17270000	10000	199	179
Chr08	17265001	17275000	10000	248	260
Chr08	17270001	17280000	10000	201	219
Chr08	17275001	17285000	10000	113	90
Chr08	17280001	17290000	10000	92	75
Chr08	17285001	17295000	10000	186	177
Chr08	17290001	17300000	10000	273	282
Chr08	17295001	17305000	10000	248	244
Chr08	17300001	17310000	10000	299	244
Chr08	17305001	17315000	10000	290	260
Chr08	17310001	17320000	10000	278	280
Chr08	17315001	17325000	10000	427	404
Chr08	17320001	17330000	10000	442	436
Chr08	17325001	17335000	10000	365	338
Chr08	17330001	17340000	10000	343	345
Chr08	17335001	17345000	10000	312	363
Chr08	17340001	17350000	10000	317	330
Chr08	17345001	17355000	10000	292	289
Chr08	17350001	17360000	10000	243	247
Chr08	17355001	17365000	10000	209	222
Chr08	17360001	17370000	10000	319	290
Chr08	17365001	17375000	10000	375	353
Chr08	17370001	17380000	10000	335	325
Chr08	17375001	17385000	10000	335	303
Chr08	17380001	17390000	10000	319	288
Chr08	17385001	17395000	10000	315	286
Chr08	17390001	17400000	10000	282	247
Chr08	17395001	17405000	10000	249	212
Chr08	17400001	17410000	10000	263	248
Chr08	17405001	17415000	10000	259	216
Chr08	17410001	17420000	10000	338	256
Chr08	17415001	17425000	10000	446	346
Chr08	17420001	17430000	10000	362	296
Chr08	17425001	17435000	10000	295	223
Chr08	17430001	17440000	10000	368	304
Chr08	17435001	17445000	10000	402	375
Chr08	17440001	17450000	10000	384	348
Chr08	17445001	17455000	10000	358	338
Chr08	17450001	17460000	10000	248	227
Chr08	17455001	17465000	10000	390	359
Chr08	17460001	17470000	10000	673	559
Chr08	17465001	17475000	10000	772	678
Chr08	17470001	17480000	10000	577	558
Chr08	17475001	17485000	10000	338	328
Chr08	17480001	17490000	10000	342	352
Chr08	17485001	17495000	10000	342	373
Chr08	17490001	17500000	10000	340	368
Chr08	17495001	17505000	10000	397	359
Chr08	17500001	17510000	10000	342	291
Chr08	17505001	17515000	10000	282	211
Chr08	17510001	17520000	10000	355	292
Chr08	17515001	17525000	10000	436	366
Chr08	17520001	17530000	10000	439	350
Chr08	17525001	17535000	10000	395	374
Chr08	17530001	17540000	10000	372	380
Chr08	17535001	17545000	10000	341	345
Chr08	17540001	17550000	10000	379	374
Chr08	17545001	17555000	10000	425	396
Chr08	17550001	17560000	10000	442	412
Chr08	17555001	17565000	10000	403	407
Chr08	17560001	17570000	10000	330	349
Chr08	17565001	17575000	10000	351	407
Chr08	17570001	17580000	10000	369	429
Chr08	17575001	17585000	10000	366	342
Chr08	17580001	17590000	10000	366	304
Chr08	17585001	17595000	10000	344	306
Chr08	17590001	17600000	10000	349	352
Chr08	17595001	17605000	10000	307	304
Chr08	17600001	17610000	10000	305	301
Chr08	17605001	17615000	10000	437	429
Chr08	17610001	17620000	10000	388	386
Chr08	17615001	17625000	10000	238	228
Chr08	17620001	17630000	10000	302	274
Chr08	17625001	17635000	10000	283	255
Chr08	17630001	17640000	10000	187	163
Chr08	17635001	17645000	10000	248	221
Chr08	17640001	17650000	10000	385	328
Chr08	17645001	17655000	10000	391	337
Chr08	17650001	17660000	10000	335	314
Chr08	17655001	17665000	10000	383	379
Chr08	17660001	17670000	10000	394	373
Chr08	17665001	17675000	10000	399	370
Chr08	17670001	17680000	10000	448	394
Chr08	17675001	17685000	10000	430	375
Chr08	17680001	17690000	10000	295	297
Chr08	17685001	17695000	10000	336	305
Chr08	17690001	17700000	10000	369	291
Chr08	17695001	17705000	10000	289	228
Chr08	17700001	17710000	10000	270	208
Chr08	17705001	17715000	10000	248	209
Chr08	17710001	17720000	10000	362	347
Chr08	17715001	17725000	10000	419	460
Chr08	17720001	17730000	10000	324	367
Chr08	17725001	17735000	10000	286	257
Chr08	17730001	17740000	10000	262	200
Chr08	17735001	17745000	10000	218	159
Chr08	17740001	17750000	10000	285	223
