chromosome	start	end	width	test	ref
Chr07	19855001	19865000	10000	359	348
Chr07	19860001	19870000	10000	363	305
Chr07	19865001	19875000	10000	341	312
Chr07	19870001	19880000	10000	280	266
Chr07	19875001	19885000	10000	287	230
Chr07	19880001	19890000	10000	346	327
Chr07	19885001	19895000	10000	375	418
Chr07	19890001	19900000	10000	361	399
Chr07	19895001	19905000	10000	404	365
Chr07	19900001	19910000	10000	387	324
Chr07	19905001	19915000	10000	350	322
Chr07	19910001	19920000	10000	300	289
Chr07	19915001	19925000	10000	355	348
Chr07	19920001	19930000	10000	445	423
Chr07	19925001	19935000	10000	290	264
Chr07	19930001	19940000	10000	246	233
Chr07	19935001	19945000	10000	318	287
Chr07	19940001	19950000	10000	260	238
Chr07	19945001	19955000	10000	251	222
Chr07	19950001	19960000	10000	316	270
Chr07	19955001	19965000	10000	297	273
Chr07	19960001	19970000	10000	180	162
Chr07	19965001	19975000	10000	227	188
Chr07	19970001	19980000	10000	366	358
Chr07	19975001	19985000	10000	380	404
Chr07	19980001	19990000	10000	388	382
Chr07	19985001	19995000	10000	395	358
Chr07	19990001	20000000	10000	355	321
Chr07	19995001	20005000	10000	350	331
Chr07	20000001	20010000	10000	403	377
Chr07	20005001	20015000	10000	365	312
Chr07	20010001	20020000	10000	288	247
Chr07	20015001	20025000	10000	305	290
Chr07	20020001	20030000	10000	327	301
Chr07	20025001	20035000	10000	340	312
Chr07	20030001	20040000	10000	351	305
Chr07	20035001	20045000	10000	253	215
Chr07	20040001	20050000	10000	250	232
Chr07	20045001	20055000	10000	366	327
Chr07	20050001	20060000	10000	394	310
Chr07	20055001	20065000	10000	441	364
Chr07	20060001	20070000	10000	411	391
Chr07	20065001	20075000	10000	321	299
Chr07	20070001	20080000	10000	400	339
Chr07	20075001	20085000	10000	407	350
Chr07	20080001	20090000	10000	320	314
Chr07	20085001	20095000	10000	334	309
Chr07	20090001	20100000	10000	372	295
Chr07	20095001	20105000	10000	323	284
Chr07	20100001	20110000	10000	306	330
Chr07	20105001	20115000	10000	370	414
Chr07	20110001	20120000	10000	392	355
Chr07	20115001	20125000	10000	279	230
Chr07	20120001	20130000	10000	199	189
Chr07	20125001	20135000	10000	307	297
Chr07	20130001	20140000	10000	352	351
Chr07	20135001	20145000	10000	324	317
Chr07	20140001	20150000	10000	378	344
Chr07	20145001	20155000	10000	389	363
Chr07	20150001	20160000	10000	370	362
Chr07	20155001	20165000	10000	365	344
Chr07	20160001	20170000	10000	281	287
Chr07	20165001	20175000	10000	263	261
Chr07	20170001	20180000	10000	322	322
Chr07	20175001	20185000	10000	352	373
Chr07	20180001	20190000	10000	382	382
Chr07	20185001	20195000	10000	351	314
Chr07	20190001	20200000	10000	336	309
Chr07	20195001	20205000	10000	337	358
Chr07	20200001	20210000	10000	323	344
Chr07	20205001	20215000	10000	334	327
Chr07	20210001	20220000	10000	362	350
Chr07	20215001	20225000	10000	388	322
Chr07	20220001	20230000	10000	300	267
Chr07	20225001	20235000	10000	288	303
Chr07	20230001	20240000	10000	317	312
Chr07	20235001	20245000	10000	264	282
Chr07	20240001	20250000	10000	341	359
Chr07	20245001	20255000	10000	269	273
Chr07	20250001	20260000	10000	204	200
Chr07	20255001	20265000	10000	305	252
Chr07	20260001	20270000	10000	290	256
Chr07	20265001	20275000	10000	289	313
Chr07	20270001	20280000	10000	320	284
Chr07	20275001	20285000	10000	302	250
Chr07	20280001	20290000	10000	216	248
Chr07	20285001	20295000	10000	140	184
Chr07	20290001	20300000	10000	218	212
Chr07	20295001	20305000	10000	416	390
Chr07	20300001	20310000	10000	536	501
Chr07	20305001	20315000	10000	348	331
Chr07	20310001	20320000	10000	122	133
Chr07	20315001	20325000	10000	175	149
Chr07	20320001	20330000	10000	271	232
Chr07	20325001	20335000	10000	306	288
Chr07	20330001	20340000	10000	301	274
Chr07	20335001	20345000	10000	302	306
Chr07	20340001	20350000	10000	352	346
Chr07	20345001	20355000	10000	338	324
Chr07	20350001	20360000	10000	288	307
Chr07	20355001	20365000	10000	279	244
Chr07	20360001	20370000	10000	300	239
Chr07	20365001	20375000	10000	344	304
Chr07	20370001	20380000	10000	340	325
Chr07	20375001	20385000	10000	314	296
Chr07	20380001	20390000	10000	352	314
Chr07	20385001	20395000	10000	397	352
Chr07	20390001	20400000	10000	407	385
Chr07	20395001	20405000	10000	371	347
Chr07	20400001	20410000	10000	357	323
Chr07	20405001	20415000	10000	367	372
Chr07	20410001	20420000	10000	331	365
Chr07	20415001	20425000	10000	409	402
Chr07	20420001	20430000	10000	464	410
Chr07	20425001	20435000	10000	368	345
Chr07	20430001	20440000	10000	398	334
Chr07	20435001	20445000	10000	442	393
Chr07	20440001	20450000	10000	346	325
Chr07	20445001	20455000	10000	275	242
Chr07	20450001	20460000	10000	344	260
Chr07	20455001	20465000	10000	394	364
Chr07	20460001	20470000	10000	357	368
Chr07	20465001	20475000	10000	325	265
Chr07	20470001	20480000	10000	381	319
Chr07	20475001	20485000	10000	462	392
Chr07	20480001	20490000	10000	370	345
Chr07	20485001	20495000	10000	245	227
Chr07	20490001	20500000	10000	240	185
Chr07	20495001	20505000	10000	341	281
Chr07	20500001	20510000	10000	434	406
Chr07	20505001	20515000	10000	419	388
Chr07	20510001	20520000	10000	324	264
Chr07	20515001	20525000	10000	325	297
Chr07	20520001	20530000	10000	391	412
Chr07	20525001	20535000	10000	394	427
Chr07	20530001	20540000	10000	411	387
Chr07	20535001	20545000	10000	424	369
Chr07	20540001	20550000	10000	446	411
Chr07	20545001	20555000	10000	377	330
Chr07	20550001	20560000	10000	243	230
Chr07	20555001	20565000	10000	281	291
Chr07	20560001	20570000	10000	365	364
Chr07	20565001	20575000	10000	415	403
Chr07	20570001	20580000	10000	385	378
Chr07	20575001	20585000	10000	193	190
Chr07	20580001	20590000	10000	55	37
Chr07	20585001	20595000	10000	56	48
Chr07	20590001	20600000	10000	203	185
Chr07	20595001	20605000	10000	271	243
Chr07	20600001	20610000	10000	232	196
Chr07	20605001	20615000	10000	325	253
Chr07	20610001	20620000	10000	377	286
Chr07	20615001	20625000	10000	350	300
Chr07	20620001	20630000	10000	333	377
Chr07	20625001	20635000	10000	356	402
Chr07	20630001	20640000	10000	378	359
Chr07	20635001	20645000	10000	263	260
Chr07	20640001	20650000	10000	161	123
Chr07	20645001	20655000	10000	163	92
Chr07	20650001	20660000	10000	113	85
Chr07	20655001	20665000	10000	105	104
Chr07	20660001	20670000	10000	240	263
Chr07	20665001	20675000	10000	349	346
Chr07	20670001	20680000	10000	355	319
Chr07	20675001	20685000	10000	351	354
Chr07	20680001	20690000	10000	300	321
Chr07	20685001	20695000	10000	291	296
Chr07	20690001	20700000	10000	384	340
Chr07	20695001	20705000	10000	425	368
Chr07	20700001	20710000	10000	387	381
Chr07	20705001	20715000	10000	388	413
Chr07	20710001	20720000	10000	389	396
Chr07	20715001	20725000	10000	324	291
Chr07	20720001	20730000	10000	367	307
Chr07	20725001	20735000	10000	375	325
Chr07	20730001	20740000	10000	323	276
Chr07	20735001	20745000	10000	315	273
Chr07	20740001	20750000	10000	234	217
Chr07	20745001	20755000	10000	176	164
Chr07	20750001	20760000	10000	214	221
Chr07	20755001	20765000	10000	196	187
Chr07	20760001	20770000	10000	125	95
Chr07	20765001	20775000	10000	182	148
Chr07	20770001	20780000	10000	236	195
Chr07	20775001	20785000	10000	240	234
Chr07	20780001	20790000	10000	233	235
Chr07	20785001	20795000	10000	214	201
Chr07	20790001	20800000	10000	291	266
Chr07	20795001	20805000	10000	328	308
Chr07	20800001	20810000	10000	330	285
Chr07	20805001	20815000	10000	358	284
Chr07	20810001	20820000	10000	303	289
Chr07	20815001	20825000	10000	272	264
Chr07	20820001	20830000	10000	275	210
Chr07	20825001	20835000	10000	275	231
Chr07	20830001	20840000	10000	270	252
Chr07	20835001	20845000	10000	166	162
Chr07	20840001	20850000	10000	215	238
Chr07	20845001	20855000	10000	336	345
Chr07	20850001	20860000	10000	365	332
Chr07	20855001	20865000	10000	369	305
Chr07	20860001	20870000	10000	310	281
Chr07	20865001	20875000	10000	331	346
Chr07	20870001	20880000	10000	354	377
Chr07	20875001	20885000	10000	302	309
Chr07	20880001	20890000	10000	259	276
Chr07	20885001	20895000	10000	292	297
Chr07	20890001	20900000	10000	482	450
Chr07	20895001	20905000	10000	501	471
Chr07	20900001	20910000	10000	347	337
Chr07	20905001	20915000	10000	309	274
Chr07	20910001	20920000	10000	273	241
Chr07	20915001	20925000	10000	288	325
Chr07	20920001	20930000	10000	393	384
Chr07	20925001	20935000	10000	408	382
Chr07	20930001	20940000	10000	295	305
Chr07	20935001	20945000	10000	241	250
Chr07	20940001	20950000	10000	299	284
Chr07	20945001	20955000	10000	364	331
Chr07	20950001	20960000	10000	396	358
Chr07	20955001	20965000	10000	447	372
Chr07	20960001	20970000	10000	430	397
Chr07	20965001	20975000	10000	392	353
Chr07	20970001	20980000	10000	448	353
Chr07	20975001	20985000	10000	425	362
Chr07	20980001	20990000	10000	355	342
Chr07	20985001	20995000	10000	359	379
Chr07	20990001	21000000	10000	409	392
Chr07	20995001	21005000	10000	444	420
Chr07	21000001	21010000	10000	387	381
Chr07	21005001	21015000	10000	337	315
Chr07	21010001	21020000	10000	304	276
Chr07	21015001	21025000	10000	319	251
Chr07	21020001	21030000	10000	213	174
Chr07	21025001	21035000	10000	157	161
Chr07	21030001	21040000	10000	241	233
Chr07	21035001	21045000	10000	117	122
Chr07	21040001	21050000	10000	41	65
Chr07	21045001	21055000	10000	92	93
Chr07	21050001	21060000	10000	67	57
Chr07	21055001	21065000	10000	47	53
Chr07	21060001	21070000	10000	63	58
Chr07	21065001	21075000	10000	41	32
Chr07	21070001	21080000	10000	76	81
Chr07	21075001	21085000	10000	256	232
Chr07	21080001	21090000	10000	333	298
Chr07	21085001	21095000	10000	350	344
Chr07	21090001	21100000	10000	389	378
Chr07	21095001	21105000	10000	405	364
Chr07	21100001	21110000	10000	452	379
Chr07	21105001	21115000	10000	365	327
Chr07	21110001	21120000	10000	270	275
Chr07	21115001	21125000	10000	300	330
Chr07	21120001	21130000	10000	407	398
Chr07	21125001	21135000	10000	447	355
Chr07	21130001	21140000	10000	397	326
Chr07	21135001	21145000	10000	358	348
Chr07	21140001	21150000	10000	338	343
Chr07	21145001	21155000	10000	384	354
Chr07	21150001	21160000	10000	365	331
Chr07	21155001	21165000	10000	305	296
Chr07	21160001	21170000	10000	284	311
Chr07	21165001	21175000	10000	243	272
Chr07	21170001	21180000	10000	305	273
Chr07	21175001	21185000	10000	392	341
Chr07	21180001	21190000	10000	399	338
Chr07	21185001	21195000	10000	357	274
Chr07	21190001	21200000	10000	298	290
Chr07	21195001	21205000	10000	250	258
Chr07	21200001	21210000	10000	185	155
Chr07	21205001	21215000	10000	185	197
Chr07	21210001	21220000	10000	186	180
Chr07	21215001	21225000	10000	208	177
Chr07	21220001	21230000	10000	283	262
Chr07	21225001	21235000	10000	327	264
Chr07	21230001	21240000	10000	236	162
Chr07	21235001	21245000	10000	188	94
Chr07	21240001	21250000	10000	259	176
Chr07	21245001	21255000	10000	292	276
Chr07	21250001	21260000	10000	337	343
Chr07	21255001	21265000	10000	296	291
Chr07	21260001	21270000	10000	176	179
Chr07	21265001	21275000	10000	163	166
Chr07	21270001	21280000	10000	257	248
Chr07	21275001	21285000	10000	425	376
Chr07	21280001	21290000	10000	486	407
Chr07	21285001	21295000	10000	363	296
Chr07	21290001	21300000	10000	321	265
Chr07	21295001	21305000	10000	400	344
Chr07	21300001	21310000	10000	402	321
Chr07	21305001	21315000	10000	338	261
Chr07	21310001	21320000	10000	324	268
Chr07	21315001	21325000	10000	324	259
Chr07	21320001	21330000	10000	307	233
Chr07	21325001	21335000	10000	255	231
Chr07	21330001	21340000	10000	292	293
Chr07	21335001	21345000	10000	254	256
Chr07	21340001	21350000	10000	217	201
Chr07	21345001	21355000	10000	335	304
Chr07	21350001	21360000	10000	359	365
Chr07	21355001	21365000	10000	349	350
Chr07	21360001	21370000	10000	318	283
Chr07	21365001	21375000	10000	277	253
Chr07	21370001	21380000	10000	370	309
Chr07	21375001	21385000	10000	387	368
Chr07	21380001	21390000	10000	365	395
Chr07	21385001	21395000	10000	291	319
Chr07	21390001	21400000	10000	209	286
Chr07	21395001	21405000	10000	332	362
Chr07	21400001	21410000	10000	461	400
Chr07	21405001	21415000	10000	401	330
Chr07	21410001	21420000	10000	270	241
Chr07	21415001	21425000	10000	278	267
Chr07	21420001	21430000	10000	350	407
Chr07	21425001	21435000	10000	408	449
Chr07	21430001	21440000	10000	285	299
Chr07	21435001	21445000	10000	160	192
Chr07	21440001	21450000	10000	141	135
Chr07	21445001	21455000	10000	157	132
Chr07	21450001	21460000	10000	170	131
Chr07	21455001	21465000	10000	268	221
Chr07	21460001	21470000	10000	374	338
Chr07	21465001	21475000	10000	317	326
Chr07	21470001	21480000	10000	300	292
Chr07	21475001	21485000	10000	308	276
Chr07	21480001	21490000	10000	272	279
Chr07	21485001	21495000	10000	272	262
Chr07	21490001	21500000	10000	296	223
Chr07	21495001	21505000	10000	260	218
Chr07	21500001	21510000	10000	251	227
Chr07	21505001	21515000	10000	264	216
Chr07	21510001	21520000	10000	317	268
Chr07	21515001	21525000	10000	363	330
Chr07	21520001	21530000	10000	342	344
Chr07	21525001	21535000	10000	309	325
Chr07	21530001	21540000	10000	340	398
Chr07	21535001	21545000	10000	295	322
Chr07	21540001	21550000	10000	280	275
Chr07	21545001	21555000	10000	305	315
Chr07	21550001	21560000	10000	314	329
Chr07	21555001	21565000	10000	247	257
Chr07	21560001	21570000	10000	107	102
Chr07	21565001	21575000	10000	138	155
Chr07	21570001	21580000	10000	222	232
Chr07	21575001	21585000	10000	319	332
Chr07	21580001	21590000	10000	387	398
Chr07	21585001	21595000	10000	380	368
Chr07	21590001	21600000	10000	411	404
Chr07	21595001	21605000	10000	451	418
Chr07	21600001	21610000	10000	473	385
Chr07	21605001	21615000	10000	424	360
Chr07	21610001	21620000	10000	329	321
Chr07	21615001	21625000	10000	188	179
Chr07	21620001	21630000	10000	96	75
Chr07	21625001	21635000	10000	124	97
Chr07	21630001	21640000	10000	66	43
Chr07	21635001	21645000	10000	52	31
Chr07	21640001	21650000	10000	79	59
Chr07	21645001	21655000	10000	78	62
Chr07	21650001	21660000	10000	262	245
Chr07	21655001	21665000	10000	557	495
Chr07	21660001	21670000	10000	500	453
Chr07	21665001	21675000	10000	426	365
Chr07	21670001	21680000	10000	467	370
Chr07	21675001	21685000	10000	401	331
Chr07	21680001	21690000	10000	367	316
Chr07	21685001	21695000	10000	324	311
Chr07	21690001	21700000	10000	282	278
Chr07	21695001	21705000	10000	285	275
Chr07	21700001	21710000	10000	331	319
Chr07	21705001	21715000	10000	331	342
Chr07	21710001	21720000	10000	336	344
Chr07	21715001	21725000	10000	304	273
Chr07	21720001	21730000	10000	316	278
Chr07	21725001	21735000	10000	372	377
Chr07	21730001	21740000	10000	345	340
Chr07	21735001	21745000	10000	291	265
Chr07	21740001	21750000	10000	317	261
Chr07	21745001	21755000	10000	326	258
Chr07	21750001	21760000	10000	316	246
Chr07	21755001	21765000	10000	335	270
Chr07	21760001	21770000	10000	307	277
Chr07	21765001	21775000	10000	377	312
Chr07	21770001	21780000	10000	388	331
Chr07	21775001	21785000	10000	310	269
Chr07	21780001	21790000	10000	274	231
Chr07	21785001	21795000	10000	338	301
Chr07	21790001	21800000	10000	450	402
Chr07	21795001	21805000	10000	424	334
Chr07	21800001	21810000	10000	359	276
Chr07	21805001	21815000	10000	359	324
Chr07	21810001	21820000	10000	400	372
Chr07	21815001	21825000	10000	384	345
Chr07	21820001	21830000	10000	330	258
Chr07	21825001	21835000	10000	380	318
Chr07	21830001	21840000	10000	392	338
Chr07	21835001	21845000	10000	321	277
Chr07	21840001	21850000	10000	178	183
Chr07	21845001	21855000	10000	116	145
Chr07	21850001	21860000	10000	274	275
Chr07	21855001	21865000	10000	328	345
Chr07	21860001	21870000	10000	265	269
Chr07	21865001	21875000	10000	241	210
Chr07	21870001	21880000	10000	275	266
Chr07	21875001	21885000	10000	320	315
Chr07	21880001	21890000	10000	329	316
Chr07	21885001	21895000	10000	313	301
Chr07	21890001	21900000	10000	337	306
Chr07	21895001	21905000	10000	363	293
Chr07	21900001	21910000	10000	354	310
Chr07	21905001	21915000	10000	307	324
Chr07	21910001	21920000	10000	281	306
Chr07	21915001	21925000	10000	361	320
Chr07	21920001	21930000	10000	371	326
Chr07	21925001	21935000	10000	416	389
Chr07	21930001	21940000	10000	436	412
Chr07	21935001	21945000	10000	346	356
Chr07	21940001	21950000	10000	300	323
Chr07	21945001	21955000	10000	238	258
Chr07	21950001	21960000	10000	221	221
Chr07	21955001	21965000	10000	374	319
Chr07	21960001	21970000	10000	398	326
Chr07	21965001	21975000	10000	346	296
Chr07	21970001	21980000	10000	391	345
Chr07	21975001	21985000	10000	351	315
Chr07	21980001	21990000	10000	315	281
Chr07	21985001	21995000	10000	313	307
Chr07	21990001	22000000	10000	364	333
Chr07	21995001	22005000	10000	421	355
Chr07	22000001	22010000	10000	364	352
Chr07	22005001	22015000	10000	335	350
Chr07	22010001	22020000	10000	344	322
Chr07	22015001	22025000	10000	337	275
Chr07	22020001	22030000	10000	330	292
Chr07	22025001	22035000	10000	324	290
Chr07	22030001	22040000	10000	396	351
Chr07	22035001	22045000	10000	358	344
Chr07	22040001	22050000	10000	270	261
Chr07	22045001	22055000	10000	324	291
Chr07	22050001	22060000	10000	248	211
Chr07	22055001	22065000	10000	123	127
Chr07	22060001	22070000	10000	414	433
Chr07	22065001	22075000	10000	504	527
Chr07	22070001	22080000	10000	283	294
Chr07	22075001	22085000	10000	238	246
Chr07	22080001	22090000	10000	292	298
Chr07	22085001	22095000	10000	310	287
Chr07	22090001	22100000	10000	239	217
Chr07	22095001	22105000	10000	370	350
Chr07	22100001	22110000	10000	508	500
Chr07	22105001	22115000	10000	325	368
Chr07	22110001	22120000	10000	184	204
Chr07	22115001	22125000	10000	314	269
Chr07	22120001	22130000	10000	388	368
Chr07	22125001	22135000	10000	361	380
Chr07	22130001	22140000	10000	356	366
Chr07	22135001	22145000	10000	347	340
Chr07	22140001	22150000	10000	340	337
Chr07	22145001	22155000	10000	311	267
Chr07	22150001	22160000	10000	319	245
Chr07	22155001	22165000	10000	348	306
Chr07	22160001	22170000	10000	340	338
Chr07	22165001	22175000	10000	273	283
Chr07	22170001	22180000	10000	206	210
Chr07	22175001	22185000	10000	251	246
Chr07	22180001	22190000	10000	301	267
Chr07	22185001	22195000	10000	345	294
Chr07	22190001	22200000	10000	393	389
Chr07	22195001	22205000	10000	365	396
Chr07	22200001	22210000	10000	297	319
Chr07	22205001	22215000	10000	307	300
Chr07	22210001	22220000	10000	325	304
Chr07	22215001	22225000	10000	342	334
Chr07	22220001	22230000	10000	351	325
Chr07	22225001	22235000	10000	314	272
Chr07	22230001	22240000	10000	397	364
Chr07	22235001	22245000	10000	505	443
Chr07	22240001	22250000	10000	528	440
Chr07	22245001	22255000	10000	426	378
Chr07	22250001	22260000	10000	368	338
Chr07	22255001	22265000	10000	394	384
Chr07	22260001	22270000	10000	365	344
Chr07	22265001	22275000	10000	360	342
Chr07	22270001	22280000	10000	352	396
Chr07	22275001	22285000	10000	321	349
Chr07	22280001	22290000	10000	243	260
Chr07	22285001	22295000	10000	295	293
Chr07	22290001	22300000	10000	345	302
Chr07	22295001	22305000	10000	356	353
Chr07	22300001	22310000	10000	377	387
Chr07	22305001	22315000	10000	357	287
Chr07	22310001	22320000	10000	411	322
Chr07	22315001	22325000	10000	364	280
Chr07	22320001	22330000	10000	181	109
Chr07	22325001	22335000	10000	121	78
Chr07	22330001	22340000	10000	224	196
Chr07	22335001	22345000	10000	289	249
Chr07	22340001	22350000	10000	296	238
Chr07	22345001	22355000	10000	286	276
Chr07	22350001	22360000	10000	294	301
Chr07	22355001	22365000	10000	309	284
Chr07	22360001	22370000	10000	259	240
Chr07	22365001	22375000	10000	262	259
Chr07	22370001	22380000	10000	393	356
Chr07	22375001	22385000	10000	410	355
Chr07	22380001	22390000	10000	352	315
Chr07	22385001	22395000	10000	295	292
Chr07	22390001	22400000	10000	206	239
Chr07	22395001	22405000	10000	262	301
Chr07	22400001	22410000	10000	353	308
Chr07	22405001	22415000	10000	312	251
Chr07	22410001	22420000	10000	251	223
Chr07	22415001	22425000	10000	352	306
Chr07	22420001	22430000	10000	448	444
Chr07	22425001	22435000	10000	343	333
Chr07	22430001	22440000	10000	268	237
Chr07	22435001	22445000	10000	306	267
Chr07	22440001	22450000	10000	300	249
Chr07	22445001	22455000	10000	271	268
Chr07	22450001	22460000	10000	273	243
Chr07	22455001	22465000	10000	194	124
Chr07	22460001	22470000	10000	62	34
Chr07	22465001	22475000	10000	11	15
Chr07	22470001	22480000	10000	17	18
Chr07	22475001	22485000	10000	29	24
Chr07	22480001	22490000	10000	39	45
Chr07	22485001	22495000	10000	67	68
Chr07	22490001	22500000	10000	222	178
Chr07	22495001	22505000	10000	384	296
Chr07	22500001	22510000	10000	364	306
Chr07	22505001	22515000	10000	429	401
Chr07	22510001	22520000	10000	733	625
Chr07	22515001	22525000	10000	706	593
Chr07	22520001	22530000	10000	338	314
Chr07	22525001	22535000	10000	204	180
Chr07	22530001	22540000	10000	196	162
Chr07	22535001	22545000	10000	253	243
Chr07	22540001	22550000	10000	340	316
Chr07	22545001	22555000	10000	381	308
Chr07	22550001	22560000	10000	420	315
Chr07	22555001	22565000	10000	286	266
Chr07	22560001	22570000	10000	120	149
Chr07	22565001	22575000	10000	109	104
Chr07	22570001	22580000	10000	217	172
Chr07	22575001	22585000	10000	305	248
Chr07	22580001	22590000	10000	298	286
Chr07	22585001	22595000	10000	235	245
Chr07	22590001	22600000	10000	123	124
Chr07	22595001	22605000	10000	36	23
Chr07	22600001	22610000	10000	118	110
Chr07	22605001	22615000	10000	247	230
Chr07	22610001	22620000	10000	314	372
Chr07	22615001	22625000	10000	316	382
Chr07	22620001	22630000	10000	285	287
Chr07	22625001	22635000	10000	251	270
Chr07	22630001	22640000	10000	244	226
Chr07	22635001	22645000	10000	265	241
Chr07	22640001	22650000	10000	291	259
Chr07	22645001	22655000	10000	269	222
Chr07	22650001	22660000	10000	220	199
Chr07	22655001	22665000	10000	251	265
Chr07	22660001	22670000	10000	287	324
Chr07	22665001	22675000	10000	298	288
Chr07	22670001	22680000	10000	314	275
Chr07	22675001	22685000	10000	262	270
Chr07	22680001	22690000	10000	212	211
Chr07	22685001	22695000	10000	272	240
Chr07	22690001	22700000	10000	352	313
Chr07	22695001	22705000	10000	360	330
Chr07	22700001	22710000	10000	308	297
Chr07	22705001	22715000	10000	319	276
Chr07	22710001	22720000	10000	334	285
Chr07	22715001	22725000	10000	249	247
Chr07	22720001	22730000	10000	85	104
Chr07	22725001	22735000	10000	50	59
Chr07	22730001	22740000	10000	98	121
Chr07	22735001	22745000	10000	143	155
Chr07	22740001	22750000	10000	173	163
Chr07	22745001	22755000	10000	86	80
Chr07	22750001	22760000	10000	130	100
Chr07	22755001	22765000	10000	286	237
Chr07	22760001	22770000	10000	289	250
Chr07	22765001	22775000	10000	283	231
Chr07	22770001	22780000	10000	293	237
Chr07	22775001	22785000	10000	156	132
Chr07	22780001	22790000	10000	187	180
Chr07	22785001	22795000	10000	323	322
Chr07	22790001	22800000	10000	344	321
Chr07	22795001	22805000	10000	399	343
Chr07	22800001	22810000	10000	436	371
Chr07	22805001	22815000	10000	370	308
Chr07	22810001	22820000	10000	330	316
Chr07	22815001	22825000	10000	355	401
Chr07	22820001	22830000	10000	401	431
Chr07	22825001	22835000	10000	544	530
Chr07	22830001	22840000	10000	739	759
Chr07	22835001	22845000	10000	610	619
Chr07	22840001	22850000	10000	449	384
Chr07	22845001	22855000	10000	408	348
Chr07	22850001	22860000	10000	333	293
Chr07	22855001	22865000	10000	353	295
Chr07	22860001	22870000	10000	373	330
Chr07	22865001	22875000	10000	412	359
Chr07	22870001	22880000	10000	379	337
Chr07	22875001	22885000	10000	282	302
Chr07	22880001	22890000	10000	315	295
Chr07	22885001	22895000	10000	416	352
Chr07	22890001	22900000	10000	386	387
Chr07	22895001	22905000	10000	317	354
Chr07	22900001	22910000	10000	284	298
Chr07	22905001	22915000	10000	360	359
Chr07	22910001	22920000	10000	412	353
Chr07	22915001	22925000	10000	264	196
Chr07	22920001	22930000	10000	140	136
Chr07	22925001	22935000	10000	145	140
Chr07	22930001	22940000	10000	224	213
Chr07	22935001	22945000	10000	375	334
Chr07	22940001	22950000	10000	413	369
Chr07	22945001	22955000	10000	364	327
Chr07	22950001	22960000	10000	366	329
Chr07	22955001	22965000	10000	348	332
Chr07	22960001	22970000	10000	294	286
Chr07	22965001	22975000	10000	313	307
Chr07	22970001	22980000	10000	290	277
Chr07	22975001	22985000	10000	333	263
Chr07	22980001	22990000	10000	394	315
Chr07	22985001	22995000	10000	285	238
Chr07	22990001	23000000	10000	207	183
Chr07	22995001	23005000	10000	276	272
Chr07	23000001	23010000	10000	340	315
Chr07	23005001	23015000	10000	303	291
Chr07	23010001	23020000	10000	302	282
Chr07	23015001	23025000	10000	260	248
Chr07	23020001	23030000	10000	200	174
Chr07	23025001	23035000	10000	201	178
Chr07	23030001	23040000	10000	375	327
Chr07	23035001	23045000	10000	428	361
Chr07	23040001	23050000	10000	241	211
Chr07	23045001	23055000	10000	269	249
Chr07	23050001	23060000	10000	358	348
Chr07	23055001	23065000	10000	416	335
Chr07	23060001	23070000	10000	359	279
Chr07	23065001	23075000	10000	218	197
Chr07	23070001	23080000	10000	187	156
Chr07	23075001	23085000	10000	232	211
Chr07	23080001	23090000	10000	342	312
Chr07	23085001	23095000	10000	359	299
Chr07	23090001	23100000	10000	386	300
Chr07	23095001	23105000	10000	379	290
Chr07	23100001	23110000	10000	272	229
Chr07	23105001	23115000	10000	315	314
Chr07	23110001	23120000	10000	327	381
Chr07	23115001	23125000	10000	308	341
Chr07	23120001	23130000	10000	395	372
Chr07	23125001	23135000	10000	361	339
Chr07	23130001	23140000	10000	263	192
Chr07	23135001	23145000	10000	264	184
Chr07	23140001	23150000	10000	248	234
Chr07	23145001	23155000	10000	226	203
Chr07	23150001	23160000	10000	228	211
Chr07	23155001	23165000	10000	291	313
Chr07	23160001	23170000	10000	405	383
Chr07	23165001	23175000	10000	392	332
Chr07	23170001	23180000	10000	284	231
Chr07	23175001	23185000	10000	289	243
Chr07	23180001	23190000	10000	309	244
Chr07	23185001	23195000	10000	256	233
Chr07	23190001	23200000	10000	379	326
Chr07	23195001	23205000	10000	369	290
Chr07	23200001	23210000	10000	194	165
Chr07	23205001	23215000	10000	212	162
Chr07	23210001	23220000	10000	241	192
Chr07	23215001	23225000	10000	313	266
Chr07	23220001	23230000	10000	276	268
Chr07	23225001	23235000	10000	171	145
Chr07	23230001	23240000	10000	157	134
Chr07	23235001	23245000	10000	242	221
Chr07	23240001	23250000	10000	385	321
Chr07	23245001	23255000	10000	396	354
Chr07	23250001	23260000	10000	358	303
Chr07	23255001	23265000	10000	318	250
Chr07	23260001	23270000	10000	327	327
Chr07	23265001	23275000	10000	340	342
Chr07	23270001	23280000	10000	329	277
Chr07	23275001	23285000	10000	308	289
Chr07	23280001	23290000	10000	319	279
Chr07	23285001	23295000	10000	359	282
Chr07	23290001	23300000	10000	314	260
Chr07	23295001	23305000	10000	310	259
Chr07	23300001	23310000	10000	340	295
Chr07	23305001	23315000	10000	273	247
Chr07	23310001	23320000	10000	208	199
Chr07	23315001	23325000	10000	260	230
Chr07	23320001	23330000	10000	174	143
Chr07	23325001	23335000	10000	207	224
Chr07	23330001	23340000	10000	359	376
Chr07	23335001	23345000	10000	280	299
Chr07	23340001	23350000	10000	241	243
Chr07	23345001	23355000	10000	254	213
